,bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton
3346,bottlenecks/Clean clothes/Tops/graphictshirts758.jpg.txt,0.2977738678,0.0201829933,0.0016994673,0.0069069024,0.2608210742,0.3402280211,0.0255842563,0.0246348493,0.0012011374,0.0038755152,0.0040668696,0.0017778565,8.19879423943348E-05,0.0089358101,0.0004718872,0.0017575461,0.0381184779,0.0004770138,0.0613176413,0.0004145538,0.0542548336,0.5253909826,0.0727010369,0.0261096265,0.0192571692,0.000582642,0.0041982802,0.1496230811,0.001237289,0.0163297001,0.0188955851,0.001828818,0.0092632659,0.9870731831,0.0001338989,0.0001383976,0.000002673,0.0090572182,0.003594591,0.1595718861,0.4302045405,0.975302279,0.0016153521,0.1618159413,0.0793109164,0.0268878005,0.0033741565,0.8904271126,0.3039649725,0.0287690982,0.0066840313,0.2201836556,0.2947273254,0.9122158289,0.0877841786,0.0015213564,0.0030975831,0.3181695938,0.0100133959,0.0014026045,0.0023949721,0.0265606195,0.0005239347,0.0013687296,0.0017774138,0.996853888
3347,bottlenecks/Clean clothes/Tops/graphictshirts1578.jpg.txt,0.0050170729,0.0006438631,0.0705418885,0.0280031655,0.0153185036,0.0306371972,0.1710246652,0.0180121902,0.0149362171,0.0028284274,0.0080786906,0.0690598935,0.0774869397,0.4815829694,0.0063679684,0.0004603738,0.4951586723,0.0027771776,0.0893336833,0.0058787134,0.0568509176,0.0427581705,0.0417786725,0.0086712725,0.0144990087,0.0006671866,0.003616655,0.033328943,0.0096195564,0.0065254872,0.0161493495,0.037422169,0.1349643469,0.9875550866,0.003069398,0.0024548313,5.174573379918E-05,3.88662847399246E-05,0.0068300855,0.7916583419,0.1065445095,0.9627701044,0.0041279928,0.0726818442,0.0941412374,0.0883058682,0.0255866405,0.7919662595,0.1176564023,0.0114964712,0.0226263199,0.0247178506,0.464377284,0.9784190655,0.0215809122,0.0055072368,0.0035095983,0.0214569662,0.0050532045,0.0027800074,0.0138668045,0.0045635137,0.0005076666,0.0007535923,0.13738361,0.8618627787
3348,bottlenecks/Clean clothes/Tops/graphictshirts47.jpg.txt,0.0005583251,3.15266806865111E-05,0.2313163429,0.0032858842,0.0396021008,0.0293043144,0.0628813878,0.0049633309,0.0002531686,0.0001684884,3.66863059753086E-05,0.0126307253,0.0042349128,0.6027877331,0.0078372126,0.0001078102,0.1614326686,0.0004899917,0.0199536625,6.33921717962949E-06,0.00124454,0.0003839275,4.40174881077837E-05,0.0033582849,0.0003137245,0.0001754352,0.0002842212,0.1232498363,0.0001776312,0.0002178842,0.4088125825,0.0319016762,0.2479535639,0.7932981849,0.0056354264,0.176717639,0.0018095115,0.0012913508,0.021247942,0.7879034877,0.5455219746,0.9377304912,4.00516946683638E-05,0.0025866095,0.600477457,0.0326593332,0.1894314289,0.1774317324,0.0156357791,0.2682775855,0.0001227173,0.3144141436,0.0470669866,0.8145728707,0.1854271293,0.0004741516,0.0011720597,0.0074506677,0.0051812558,0.0018708158,0.2858175635,0.0131245805,0.0018303989,0.1165448055,0.0209972896,0.862457931
3349,bottlenecks/Clean clothes/Tops/stripedtshirts120.jpg.txt,1.17573436000384E-05,4.85042690456794E-08,0.9979153275,1.60278864314023E-06,0.0007793671,1.61513871717034E-05,0.0009246638,4.68964708488784E-06,4.34619360021316E-05,0.0001502326,0.0000002,0.000000024,1.59139090101235E-05,0.0001357539,5.37055427685118E-07,0.000000073,0.1656774282,0.0005834484,0.0447170138,0.0026668655,0.0887572244,0.0059433244,0.0006258414,0.0007873171,0.0028548818,0.0020370723,0.0001122136,0.0192295406,0.0313320383,0.0011507339,0.0015359978,0.0031361321,0.6288529038,0.9264904857,0.0349237807,0.0007365023,0.0016108006,2.39323780988343E-05,0.0362145454,0.0215622727,0.057557743,0.7759632468,0.0032690135,0.0236695278,0.0204303302,0.1973389834,0.1641529948,0.6180776954,0.1553182006,0.0103051085,0.0003766057,0.0329700895,0.2556289136,0.8913026452,0.108697392,0.0003453268,0.0005407623,0.0074482951,0.0040535331,0.0055332645,0.0015041169,0.0008141227,0.0011657827,0.0002266197,0.002343734,0.9974296689
3350,bottlenecks/Clean clothes/Tops/stripedtshirts34.jpg.txt,0.0494011045,0.027916709,0.003966582,0.000002049,0.0399680994,0.7600691319,0.103128992,0.0071297293,0.0001206637,0.0001527626,9.18409205041826E-05,0.0002288013,9.0973680926254E-06,0.0075382846,2.76720493275207E-06,0.0002733144,0.0325034931,0.3771480024,0.0754024088,0.0002355685,0.0095107956,0.2666993737,0.004884881,0.0008567114,0.1126758829,0.0022576165,0.0071625207,0.0062783197,0.0004868991,0.0042215334,0.0270751379,0.0250845794,0.0475161746,0.9751567245,0.006910983,0.006380707,0.0004691267,2.06273671210511E-05,0.0110618761,0.0191867016,0.0188893043,0.9800829291,0.0021368435,0.0198215619,0.0226042848,0.0550034009,0.0083481185,0.9140442014,0.4653786421,0.067523919,0.0009860478,0.0690547749,0.0405755229,0.8716752529,0.1283246875,0.0014814945,0.0077543338,0.9385144114,0.0065886946,0.1804679632,0.0503792465,0.0375944525,0.0007996202,8.15584717202E-05,0.0006792901,0.9992392063
3351,bottlenecks/Clean clothes/Tops/graphictshirts990.jpg.txt,0.0002124557,4.73226937174331E-05,0.4929566085,0.0008155264,0.1687095165,0.0007308937,0.0005901237,0.0004689753,0.002954758,0.3304621279,5.91107964282855E-05,0.0001037644,0.0009030154,0.0009720407,5.62105697099469E-06,0.000008107,0.0738117769,0.0001758118,0.4241745472,0.0016565147,0.0504496358,0.0027079035,0.0003634552,0.0001570631,0.0011574001,0.0033073928,0.0003343915,0.0117242495,0.0034311379,0.0012003374,0.0013806316,0.0071954345,0.4167723656,0.9861640334,0.0097784549,1.1281474144198E-05,2.14808210330375E-06,4.02126934204716E-05,0.0040039658,0.0146903004,0.2918969989,0.9701579809,0.0017063251,0.1385628581,0.0226566307,0.2124156356,0.1696839333,0.595243752,0.1419221908,0.0089498404,0.0014542124,0.0102151139,0.3133146465,0.9777806401,0.0222194027,0.0001196366,0.0002792985,0.0080304751,0.0016116389,0.0007668941,0.0007109098,0.000236467,0.0002120964,5.58216379431542E-05,0.0021833589,0.9977607727
3352,bottlenecks/Clean clothes/Tops/solidtshirts506.jpg.txt,0.00062671,5.59191539650783E-06,0.0864398032,0.0014252423,0.0591940172,0.0333186425,0.6521014571,0.0560241006,0.0023778256,0.0022738066,4.63803844468202E-05,0.0023532452,0.0010006891,0.1022078842,0.0004456516,0.0001588474,0.0424760431,0.0001801087,0.0135421241,4.12123372370843E-05,0.0031784321,0.0017410592,0.0015683264,0.0017738278,0.0004167781,0.0003674926,0.0008872773,0.0035424712,0.0003395705,0.0006510679,0.0011495413,0.0135385087,0.9146062136,0.9810158014,0.0029986117,0.0002129473,8.23548532480345E-07,6.6986758611165E-06,0.0157651715,0.0692107603,0.0822571367,0.8954429626,0.0015118986,0.0334422775,0.1329928786,0.0368822888,0.0076648029,0.8224600554,0.0917941034,0.0042057536,0.0031656194,0.0208369046,0.3486022055,0.9905462265,0.0094537875,0.0006097863,0.0003457738,0.0020894315,0.0017152285,0.000598535,0.0008446951,0.0045929216,0.0001878873,0.0025521042,0.0227237605,0.9747240543
3353,bottlenecks/Clean clothes/Tops/graphictshirts1563.jpg.txt,0.9973965883,0.0001524074,0.0002650982,4.26691819654934E-08,0.0010484438,7.21651158528402E-05,0.0006731974,1.50082260006457E-05,2.26708907575812E-05,0.0001040018,5.80853907194978E-08,3.45690909853147E-06,2.58569161815103E-05,0.0002201181,8.41380654037494E-07,0.000000001,0.0524483584,0.0047683213,0.4780072868,0.0002562981,0.2246159911,0.0009056483,9.34182316996157E-05,0.0002735605,4.00185272155795E-05,3.9833477785578E-05,0.0008730858,0.0269678403,0.0012160499,0.0039628916,0.0050184769,6.96666102157906E-05,0.200443238,0.9192726016,0.0400014706,0.0020824578,0.0197407044,9.54159349930706E-06,0.0188932754,0.3322716057,0.6157463193,0.9813651443,0.0010111814,0.0009809579,0.0172613747,0.0007591123,0.7287996411,0.2531798482,0.7612029314,0.0394229889,9.54192873905413E-05,0.6093437672,0.0421019755,0.9968432188,0.0031568487,6.07056108492543E-06,2.85594178421888E-05,0.0082737887,0.0055693998,0.0012577946,0.0053742658,0.0120736128,0.0003566818,0.0033965723,6.57606460663374E-06,0.9965968728
3354,bottlenecks/Clean clothes/Tops/graphictshirts852.jpg.txt,0.0087422859,0.0006331876,0.0446940213,0.0008488191,0.9038576484,0.0007904443,0.0057304008,0.0040898528,0.0008020318,0.0272418149,0.000066561,8.34884631331079E-05,0.0001596521,0.0020492401,0.0001711524,3.92992951674387E-05,0.2896561027,0.0016274644,0.415153861,0.0184368845,0.0569668673,0.0492478944,0.029050136,0.0029838341,0.0063584079,0.0029003394,0.0026600801,0.0494193397,0.0127477851,0.0074884361,0.0051501584,0.0015706316,0.0485817604,0.9926605225,0.0060265982,4.06042236136273E-05,2.08471624318918E-06,0.0005309501,0.0007391794,0.9729990363,0.119746767,0.9584646225,0.0046589361,0.0073013054,0.1526742429,0.0463158004,0.0095138624,0.791496098,0.0799378455,0.0037851988,0.0044726538,0.1060479656,0.380192101,0.9085822105,0.0914178267,0.0010980357,0.0001937016,0.0162365641,0.0037033537,0.0005003824,0.0014563687,0.0014494079,7.51065526856109E-05,0.0001028906,0.0008253094,0.9990717173
3355,bottlenecks/Clean clothes/Tops/plainshirts255.jpg.txt,0.0008733064,0.0010417001,0.0019679812,0.000088119,0.0707220435,0.6225768924,0.2313002646,0.035100881,0.0011258352,0.0038376008,0.0024918169,0.0079192203,0.0002191943,0.0181901027,0.0018452739,0.000699746,0.0011736547,4.56746674899478E-05,0.0004090459,3.42364874086343E-05,4.88520781800617E-05,0.0006007124,0.0002431073,5.17156222485937E-05,4.89574849780183E-05,8.90107003215235E-06,1.59579190039949E-06,0.0001333819,1.1844699656649E-06,0.000014797,7.02526012901217E-05,2.95352638204349E-05,0.9970844388,8.12215512269177E-06,1.17386562124011E-05,0.1536765099,0.8461834788,2.8966996978852E-07,0.0001198804,0.0377291404,0.0186492763,0.0201606359,0.6751847863,0.1794876903,0.0433946177,0.0057603694,0.0092802662,0.9415646791,0.370562464,0.0737047866,0.0025434364,0.260269165,0.0623261407,0.9595345259,0.0404654294,0.0026156376,0.0010581692,0.0090850033,0.0058825156,0.0070371758,0.1091760397,0.0173286702,0.0016938789,0.057730142,0.0008203911,0.941449523
3356,bottlenecks/Clean clothes/Tops/solidtshirts312.jpg.txt,0.0950206146,0.1008218676,0.0009414054,0.0003756054,0.7579551935,0.013036564,0.0017311461,0.0031407692,0.0027603025,0.0136280051,0.0038885989,0.000354734,0.0012330952,0.0036536835,0.0014243117,3.41696431860328E-05,0.0105521474,0.0001575013,0.0579068959,0.0006224404,0.0017460836,0.0044212141,0.0080401227,0.0026795464,0.0001975245,0.0028143609,0.000231959,0.0094933696,0.0001906079,0.0007479221,0.0011948023,0.0007402668,0.898263216,0.1083726212,0.8659232259,0.0016952473,0.008289516,0.0001043437,0.0156149901,0.0678857267,0.1217081696,0.9142796397,0.0044760248,0.0322761014,0.0757698566,0.0383173786,0.0369222052,0.8489905596,0.1197456494,0.0133955581,0.0012994139,0.0883403495,0.2448232472,0.7398607731,0.2601392865,0.0005233203,0.0019038345,0.0015999655,0.0035934711,0.0012728476,0.0032196064,0.0095587447,0.0003633657,0.0034337882,0.0045790109,0.9919872284
3357,bottlenecks/Clean clothes/Tops/graphictshirts762.jpg.txt,0.9886006713,0.0037893264,0.0002792091,1.94274161913199E-05,0.001699988,0.0008409389,0.0011028663,0.0013021041,8.10723850008799E-06,6.58067801850848E-05,0.00075096,0.0001924913,9.11036840989254E-05,0.0006990003,0.0005023928,5.56598752154969E-05,0.039098721,0.0043424917,0.1781079769,0.0081438823,0.0730606541,0.1994946748,0.2929511368,0.0143464627,0.0340120234,0.0032600157,0.0048833266,0.0458585322,0.0078843981,0.0247934777,0.0472935773,0.0037643265,0.0187042858,0.9907525778,0.0023653971,0.0019967617,5.38686399522703E-05,0.0017777449,0.0030536538,0.8745387197,0.6341517568,0.9383076429,0.0032134724,0.0088501526,0.150625363,0.1028065607,0.0887851119,0.6577829123,0.3550442755,0.0299726184,0.0150239049,0.038741976,0.3687301576,0.7905064821,0.2094934881,0.0019815294,0.0004875872,0.0038696369,0.0027172703,0.0028575677,0.0021657313,0.0181967746,0.0005577437,0.0015427553,0.0006171259,0.9978400469
3358,bottlenecks/Clean clothes/Tops/checkshirts127.jpg.txt,5.44739159522578E-05,6.93213632985135E-06,0.8434463739,3.88110893254634E-05,0.0270178635,0.0043126992,0.0189654026,0.0003600288,2.79648211289896E-05,0.0955745801,0.0004748294,0.0024082756,0.0001066824,0.006962704,0.0002186044,2.39116398006445E-05,0.0066883937,7.02658289810643E-05,0.000593237,1.88554586202372E-05,0.0040186867,0.0007945478,0.0002925131,3.57757817255333E-05,0.000024775,0.0044588819,8.07194646768039E-06,0.0026797503,3.16541218126076E-06,1.60846138896886E-05,0.000090143,5.73816869291477E-05,0.9801494479,1.70506446011132E-05,6.02716245339252E-05,0.002594887,0.9972789884,8.76064110144625E-09,4.88025616505183E-05,0.0976202115,0.0035424107,0.2543256879,0.0063843452,0.0071481341,0.6067422628,0.0108514056,0.0172213446,0.3651849926,0.0585178062,0.1213908345,3.01006566587603E-05,0.717340827,0.147459805,0.8660524487,0.1339476407,0.0005549836,0.0003905566,0.0214967448,0.0347911194,0.0861644149,0.0240430925,0.145171538,0.055220902,0.4771937728,0.0153164472,0.5074898005
3359,bottlenecks/Clean clothes/Tops/graphictshirts509.jpg.txt,0.0034424188,0.0003055041,0.1635110676,0.0126405004,0.0932881311,0.0195219088,0.3936201632,0.0072090193,0.000627581,0.0010790068,0.0020475676,0.0032667096,0.027784992,0.2689709067,0.0025338542,0.0001506401,0.7149318457,0.0127695277,0.0486073904,0.004183237,0.1184214503,0.0174834281,0.008676528,0.0037650086,0.007122227,0.0028319834,0.0025885238,0.014534275,0.0007173375,0.000698512,0.0058961036,0.0124535868,0.0243189372,0.9977418184,0.0017406244,0.0001921665,2.81039069705002E-06,7.19889358151704E-05,0.0002505626,0.8732206225,0.3971697986,0.9928342104,0.0020508266,0.0149892829,0.2941557765,0.0649193004,0.0162342675,0.6246906519,0.1213616729,0.0048021195,0.045174744,0.0470763892,0.2988060117,0.9832114577,0.016788464,0.0014024383,0.0007410411,0.0098585803,0.0026441037,0.0011611406,0.002544156,0.017301945,0.0007501767,0.0082458928,0.0211201757,0.9706339836
3360,bottlenecks/Clean clothes/Tops/graphictshirts1470.jpg.txt,0.0823893175,0.0049581411,0.0052482602,0.0005827203,0.8958132863,0.0023405596,0.0025066133,0.000765504,8.17131076473743E-05,0.0014815262,0.0002845461,0.0007247922,0.0012047479,0.0011116115,0.0005036276,2.96905182040064E-06,0.1015313268,0.0023988169,0.6122188568,0.0018740675,0.0711368099,0.0029975516,0.00854389,0.0011038571,0.0278764982,0.0134150442,0.0015900333,0.0325090997,0.0022735463,0.0056706094,0.0035515698,0.0028386097,0.1084698588,0.9695883393,0.0295243971,1.26466275105486E-05,3.195509066245E-07,0.0001089295,0.0007653889,0.095762454,0.5775666237,0.9866412282,0.0020021382,0.0293810684,0.3380661607,0.0312221292,0.0104989363,0.6202127934,0.4821924269,0.0027801343,0.0290780049,0.0230572913,0.2664641738,0.9602794051,0.0397206619,0.001109677,0.0005634672,0.0104207769,0.003858841,0.0013001009,0.004069299,0.0025449428,0.000291419,0.0027257842,0.0011883837,0.9960858822
3361,bottlenecks/Clean clothes/Tops/graphictshirts330.jpg.txt,0.397952944,0.0651054457,0.0004076771,0.0016304239,0.4026684761,0.0885379091,0.0003391942,0.0286902636,0.0027971275,0.0006181502,0.0008076357,0.0043325238,0.0005179537,0.0054540564,7.16828071745113E-06,0.0001330383,0.2380107492,0.0008516005,0.0808287784,0.0001930285,0.0184798036,0.0943169072,0.0563084595,0.0088281641,0.0048327688,0.0014396581,0.0062571452,0.0459304564,0.0003957803,0.0057542683,0.0015627639,0.0099985469,0.4260110855,0.9992780089,7.93751969467848E-05,0.0002368303,5.13940392465884E-07,2.72934248641832E-05,0.0003780935,0.0064014853,0.2134426385,0.987424314,0.0042295926,0.0266504083,0.0712040067,0.0066107237,0.0193479359,0.9028372765,0.1162353307,0.0254014302,0.0020756163,0.042804081,0.1289684623,0.9687895179,0.0312104598,0.0130049167,0.0267645922,0.0349958166,0.0096999761,0.0080910204,0.2655911446,0.0053801518,0.0002612513,1.58795264724176E-05,0.0017260503,0.9982580543
3362,bottlenecks/Clean clothes/Tops/plainshirts202.jpg.txt,0.0002636812,9.87919793260517E-06,0.0002204114,1.14374906843295E-05,8.73864410095848E-05,0.0023296974,0.0121622607,0.0003572993,0.0019767738,3.74427654605824E-05,0.0009919956,0.8752039671,0.1033249944,0.0018246077,0.0003942259,0.0008039802,0.0027006695,0.0009180542,0.0009234668,3.67227221431676E-05,0.0001740479,0.0015239805,0.0011084499,9.59696408244781E-05,3.28667847497854E-05,1.72296295204433E-05,5.67126880923752E-06,0.0067020939,5.71351529288222E-06,7.85028314567171E-05,0.0002623365,0.000116071,0.9852981567,2.09030986297876E-06,5.14236344315577E-05,0.0331262425,0.9665538669,2.80658274398604E-09,0.0002664232,0.0249748435,0.0617354847,0.0060421675,0.7459378242,0.058212541,0.0357569642,0.0101165222,0.0482355244,0.9058910012,0.2848501205,0.1971642673,0.0006679514,0.2550362051,0.0435611717,0.9725416303,0.0274584536,0.0004004343,0.0001555898,0.00885846,0.0044660261,0.0197125934,0.0191065092,0.0026864673,0.0100130886,0.0183546524,0.0006809124,0.9809643626
3363,bottlenecks/Clean clothes/Tops/solidtshirts232.jpg.txt,0.001032332,0.0035839733,0.0248264186,0.004093057,0.8270325065,0.0079197586,0.0544420592,0.0043120459,0.0091748927,0.0468734838,5.49837932339869E-05,3.71366877516266E-05,0.012584392,0.0033112089,0.0007198101,1.85460248758318E-06,0.0202263277,0.0011429122,0.0083633559,0.0006679848,0.0016962918,0.0124063911,0.0005221318,0.0024078838,4.51233281637542E-05,0.0013093735,0.0004625593,0.0276311394,0.0017666726,0.0008433497,0.002220596,0.0002528966,0.9180349708,0.0026772183,0.8862995505,0.0002649852,0.1096540764,9.08152378542582E-06,0.0010950816,0.0422891006,0.1288943738,0.8585651517,0.0404196084,0.1459030062,0.2294228524,0.0764975175,0.1113660783,0.5827135444,0.1451458186,0.0400725268,0.0007197377,0.1824607402,0.388458699,0.9524763823,0.0475235805,0.0015774432,0.0008785814,0.0112861535,0.0123441676,0.0081677018,0.032992959,0.0264954325,0.0006321318,0.0112929987,0.030405961,0.9583010674
3364,bottlenecks/Clean clothes/Tops/polos130.jpg.txt,0.004331361,0.0014342171,0.4583497941,0.0113080479,0.0346918702,0.0030999982,0.0368223973,0.0109454291,0.1753123403,0.0202956572,0.0012908428,0.0227967482,0.1808573455,0.0362739302,0.0012576018,0.0009324265,0.0487191826,0.0006899916,0.060005907,0.0005619465,0.0034843257,0.002241093,0.0009317885,0.0012057917,0.0023690441,0.0004813207,0.0001759402,0.0162130874,0.0011726546,0.0017812834,0.0021627985,0.0095644724,0.8482393622,0.002297546,0.0032958728,0.0014294918,0.000151513,8.64178491610801E-06,0.992816925,0.0127198398,0.1433764845,0.0063224901,0.0628680661,0.0217799991,0.01664358,0.008478363,0.0034784251,0.9713996053,0.1492053717,0.0178203415,0.0047416207,0.1058705077,0.2234050184,0.9787359834,0.0212639775,0.004741922,0.0009968992,0.0047450513,0.0133247776,0.0018746761,0.0127906036,0.0005715712,0.0011430619,0.0015045378,0.0124826292,0.986012876
3365,bottlenecks/Clean clothes/Tops/singlets14.jpg.txt,0.0043830504,0.0063159997,0.004697396,0.0035719958,0.9395182729,0.003878504,0.0006348389,0.0034342769,0.0036836546,0.003868456,0.0020513108,0.0028871014,0.0021342384,0.0182950646,0.000598023,4.7812944103498E-05,0.2017401755,0.0005802702,0.2289943397,0.0034746688,0.2057473958,0.0264609382,0.0015935828,0.0013727224,0.0011549344,0.001512041,0.0047026528,0.0143709304,0.0016834288,0.0050407085,0.0026649444,0.0008058958,0.2981003523,0.1756455749,0.0007272116,0.0001462257,1.61325931458123E-06,0.8194304705,0.0040488555,0.0117658339,0.018087171,0.9606081843,0.0026164262,0.1456109285,0.0771627948,0.2203372717,0.0480458103,0.6544541717,0.2530922592,0.0124150943,0.0011466832,0.1078956947,0.0994469598,0.9447722435,0.0552277938,0.0021074244,0.0243093204,0.4747611582,0.00571125,0.0158472285,0.1263514906,0.0138718644,0.0027987517,0.0002808585,0.0061996588,0.993519485
3366,bottlenecks/Clean clothes/Tops/graphictshirts764.jpg.txt,0.0757152066,0.0137300286,0.20250386,0.0049909693,0.0135386325,0.0075296653,0.1247218847,0.022433171,0.0019128826,0.0019545287,0.0143862572,0.0018741316,0.0070321676,0.1869570911,0.2869838774,0.0337357074,0.1404243112,0.0280960556,0.2961966693,0.0088955872,0.0806627423,0.0053476924,0.0186394881,0.0043850364,0.1316397041,0.0065526543,0.0282253418,0.0676505938,0.004376221,0.013674682,0.0942981765,0.053683389,0.0172517002,0.9948576689,0.0021550388,0.0001030654,5.73644820178743E-06,0.0002489133,0.0026296997,0.3314988613,0.950437963,0.9086431265,0.0019543364,0.0083615053,0.2730143666,0.0580841154,0.0152943488,0.6536071301,0.1480521411,0.0189626534,0.0223712362,0.0218672194,0.3122974932,0.9601761699,0.0398238376,0.0050980621,0.0014155161,0.0181795657,0.0044861506,0.001545908,0.0026968238,0.0447406657,0.0010748283,0.0016665168,0.0067750532,0.9915584326
3367,bottlenecks/Clean clothes/Tops/graphictshirts604.jpg.txt,0.9933676124,0.0002535197,0.0007188543,8.34257025417173E-06,0.003766441,0.0005090309,0.0003575432,0.0003060237,5.75710055272793E-06,2.04623711397289E-06,4.74209718959173E-06,5.36946645297576E-05,0.0002071465,0.0003962432,3.46411761711352E-05,8.35849732538918E-06,0.1725216508,0.0023634203,0.6471675634,0.0020345841,0.0297547467,0.0164473075,0.0060143596,0.0005100513,0.0058518425,0.0003341975,0.0011211185,0.0619406886,0.0020075692,0.0023885081,0.0049542082,0.0330434777,0.0115446579,0.9971082807,0.000660383,0.0005040952,0.0001055559,1.31460656120908E-05,0.0016085804,0.8734386563,0.9179415703,0.9797129631,0.0005558674,0.0029265049,0.0589702763,0.1326236725,0.3621577322,0.4462482631,0.1220372319,0.0066727195,0.0073492415,0.0257520266,0.3591089249,0.850327611,0.1496723294,0.0008408521,0.0003239528,0.000385487,0.0047390582,0.0013919763,0.0013783579,0.0038552997,0.0002438749,1.96893579413882E-05,0.0001998547,0.9997804761
