,bottleneck_dir,bottom-primary-color-white,bottom-primary-color-beige,bottom-primary-color-black,bottom-primary-color-brown,bottom-primary-color-grey,bottom-primary-color-blue,bottom-primary-color-navy,bottom-primary-color-teal,bottom-primary-color-green,bottom-primary-color-olive,bottom-primary-color-pink,bottom-primary-color-red,bottom-primary-color-maroon,bottom-primary-color-purple,bottom-primary-color-orange,bottom-primary-color-yellow,bottom-secondary-color-white,bottom-secondary-color-beige,bottom-secondary-color-black,bottom-secondary-color-brown,bottom-secondary-color-grey,bottom-secondary-color-blue,bottom-secondary-color-navy,bottom-secondary-color-teal,bottom-secondary-color-green,bottom-secondary-color-olive,bottom-secondary-color-pink,bottom-secondary-color-red,bottom-secondary-color-maroon,bottom-secondary-color-purple,bottom-secondary-color-orange,bottom-secondary-color-yellow,bottom-secondary-color-none,bottom-type-long pants,bottom-type-shorts,bottom-material-denim/jeans,bottom-material-cotton,bottom-material-dry-fit,denim-style-ripped,denim-style-acid-wash,denim-style-washed,bottom-patterns-animal-print,bottom-patterns-argyle,bottom-patterns-horizontal-stripe,bottom-patterns-vertical-stripe,bottom-patterns-checkered,bottom-patterns-dotted,bottom-patterns-floral,bottom-patterns-plaid,bottom-style-cargo,bottom-style-dress,bottom-style-chinos,bottom-style-sweatpants,bottom-style-none,bottom-fit-skinny-fit,bottom-fit-slim-fit,bottom-fit-regular-fit,bottom-fit-baggy
1161,bottlenecks/Clean clothes/Bottoms/shorts336.jpg.txt,0.1828879118,0.4078689814,0.0411440097,0.0076086349,0.1573962569,0.0497002192,0.0296374913,0.0274352934,0.0051851855,0.044981584,0.0041434434,0.0013077448,0.0062354333,0.0310736615,0.0002597364,0.0031343291,0.0086763268,6.48933109914651E-07,0.0003656306,0.0002430168,0.0011809856,0.0004930208,8.31411762192147E-06,4.52421886620868E-08,1.06706938822754E-05,8.40523352962919E-06,0.0011743704,0.0004408558,2.5934545533346E-07,8.66524569573812E-05,0.00052071,1.932396344273E-06,0.9867881536,0.0060280319,0.9939720035,0.4596857727,0.1694214642,0.3708927631,0.0995678753,0.0192288943,0.0607347935,0.0012204371,0.0011392534,0.0088299653,0.0076186173,0.006904142,0.0127704609,0.0050237183,0.0020120209,0.0074758935,0.0121897003,0.9580141902,0.0016245526,0.0206955709,0.0089326138,0.9659577608,0.0217939373,0.0033156637
1162,bottlenecks/Clean clothes/Bottoms/shorts337.jpg.txt,0.0133455424,0.0275865737,0.4505189061,0.0361313485,0.1003474891,0.2189530283,0.0982334167,0.0078083132,0.0019807874,0.0092210751,0.0005321291,0.0041437382,0.0014047801,0.0183418989,0.0111349663,0.0003161043,0.3283497095,4.72471674584085E-06,0.0028600164,0.00004427,0.0274321437,5.17205335199833E-05,0.0003286026,1.87702937637368E-07,0.0022791049,9.85102087724954E-05,0.0068603614,0.0014610627,2.09838458431477E-06,3.90079221688211E-05,0.0004770377,2.06264448934235E-05,0.6296908259,0.0043972498,0.9956027269,0.6873972416,0.2654442489,0.0471585244,0.218295753,0.0196284633,0.1326736063,0.0123305526,0.0002538155,0.0084295021,0.113528043,0.1018291861,0.6308059096,0.0136163579,0.0048220432,0.0080170445,0.0143883405,0.1102459878,0.072160624,0.7951879501,0.0016236217,0.8092736006,0.1528834701,0.0362193584
1163,bottlenecks/Clean clothes/Bottoms/pants87.jpg.txt,1.82239309651777E-05,0.0003028575,0.916659832,0.0007345916,0.0481785387,0.0077510569,0.0173624121,0.0035566338,0.0006286363,0.0024080954,7.14949601388071E-06,0.000017699,0.0008746741,0.0013569081,0.00002683,0.0001159142,0.0001112385,3.59421534312787E-07,0.0026693647,0.000000078,0.0001146752,0.0002482112,1.11532392566005E-06,0.000000015,1.32605279645759E-07,4.72399577233773E-08,4.56228644907242E-06,4.51332743978128E-05,0.000000006,4.06904465677371E-09,3.3437597721786E-06,1.04120561061904E-08,0.996801734,0.9897707701,0.0102292197,0.8016256094,0.181816712,0.016557686,0.012887123,0.0009576374,0.0118000805,0.0005800757,3.08520575345028E-05,0.0003548576,0.0006440406,0.0006582764,0.000032289,6.99042939231731E-05,4.4246709876461E-05,0.0133495629,0.2434200943,0.0782153606,0.1057957187,0.5592191815,0.0538784228,0.6936173439,0.2385763675,0.0139279282
1164,bottlenecks/Clean clothes/Bottoms/shorts250.jpg.txt,0.000003501,1.65814144565957E-05,0.9079028964,0.000276652,0.0089239664,0.0009751147,0.0723581389,0.0090184007,2.84369198197965E-05,8.04390947450884E-05,2.84444467979483E-06,7.79331749072298E-05,5.81245076318737E-05,0.0001693871,1.30509215523489E-05,9.45069405133836E-05,0.000604228,6.29151131192884E-08,0.0010776774,1.47307412134978E-06,0.0002013125,1.73466887645191E-05,6.73893009661697E-06,3.37396643956822E-09,9.64055107033346E-06,1.20477807286079E-07,1.9369887013454E-05,0.0014674943,1.81074248928326E-08,1.34227660097963E-08,9.67489540926181E-06,1.21909124572994E-07,0.9965846539,0.1735649407,0.8264350295,0.3784345686,0.530430913,0.0911345631,0.0312441494,0.0027935316,0.0363435932,0.0003066816,0.0011694635,0.0014456193,0.0025238995,0.0027008795,0.0003574596,0.0002557088,0.0001375345,0.0002778425,0.0090796901,0.0084736366,0.0003462144,0.9818226099,0.2342731059,0.7420150042,0.0194366872,0.0042752149
1165,bottlenecks/Clean clothes/Bottoms/pants368.jpg.txt,0.0012619758,0.0013486021,0.2655964196,0.00447158,0.1073721275,0.0391625874,0.4836519957,0.0237469897,0.0015523959,0.0138030229,0.0008950139,0.0026002177,0.009220453,0.0438090973,0.0008539273,0.0006535659,0.0138432356,1.25144026696944E-06,0.0006791545,1.74629838056717E-06,0.0043202965,0.0004745053,0.0002900416,2.38595902146699E-07,2.09829104278469E-05,5.11273901793174E-06,8.1719619629439E-05,0.0011036259,2.35197418874122E-07,1.46773550113721E-06,0.0002225606,2.64522043380566E-07,0.9789535403,0.9329502583,0.0670498237,0.5568794012,0.3607133329,0.0824072734,0.0433174968,0.0113236634,0.0270165708,0.0006772074,0.0003396981,0.0028847572,0.003728366,0.0112462947,0.0020789783,0.0093388157,0.000731601,0.0008850961,0.0749744996,0.0062670698,0.7848112583,0.1330620497,0.0232682377,0.7818590999,0.1875045896,0.0073680342
1166,bottlenecks/Clean clothes/Bottoms/jeans172.jpg.txt,0.0009093502,0.0008309162,0.0198477507,0.0002391207,0.0548918806,0.8235003948,0.0844941884,0.0031588606,0.0014051504,0.0063618636,4.81041843158891E-06,0.00001287,0.0002630372,0.0038342678,5.2897277782904E-05,0.0001926252,0.0007624879,5.12441292812582E-05,0.0036974959,0.0001855257,0.0016187684,0.0010107375,0.000198787,1.75357054104097E-05,6.30695503787138E-05,2.66486640612129E-05,0.0002453332,0.0020695678,0.000007139,2.69462634605588E-05,0.0012421445,8.98190846783109E-05,0.9886868,0.9839185476,0.016081471,0.8668256402,0.0846664384,0.0485079549,0.1385339797,0.0411915258,0.1647885889,0.0035516366,0.0035144179,0.0080584306,0.0050901184,0.0084355902,0.0012820556,0.0031423264,0.0013272921,0.023717789,0.0251253881,0.0211786311,0.0267123915,0.9032658339,0.0716629326,0.7941681743,0.12587367,0.008295266
1167,bottlenecks/Clean clothes/Bottoms/pants81.jpg.txt,0.0002429763,0.0109746968,0.7110787034,0.00259445,0.1765993536,0.0158953741,0.0556744598,0.0070056431,0.0017021343,0.0100306328,6.40971557004377E-05,1.42143035191111E-05,0.0046242247,0.0023081943,0.000055022,0.0011358757,0.0003335174,4.52884421520139E-07,0.0019475737,3.03578235616442E-05,0.0001467973,1.58887978614075E-05,1.3453535757435E-05,3.41554482474748E-08,2.82351538771763E-06,3.95865100699666E-07,2.15890704566846E-05,0.0003121951,3.70694635876134E-07,0.000000348,9.00466402526945E-05,9.89439627119282E-07,0.9970831275,0.9971442819,0.0028556674,0.6285474896,0.2761846483,0.0952678919,0.0484957062,0.00262519,0.0068240133,0.0039406801,0.000559433,0.0023730292,0.0004118438,0.0009901309,0.0002779186,9.56045332713984E-05,6.22782536083832E-05,0.0310421512,0.0105865486,0.1326356679,0.114470236,0.7112653852,0.0527768955,0.6487643123,0.2841736078,0.014285217
1168,bottlenecks/Clean clothes/Bottoms/jeans155.jpg.txt,0.0003143574,0.0082288161,0.3589651883,0.0642129108,0.0267022438,0.0512690879,0.4583819211,0.0009099019,0.0122487685,0.0010197476,2.31173944484908E-05,3.00449355563615E-05,0.0061565428,0.0109519279,0.0003900681,0.000195394,0.0008251282,5.51347011423786E-06,0.0153496554,1.03223792393692E-05,0.0026572542,9.73558489931747E-05,7.49956743675284E-05,2.18666809814749E-06,0.0001084329,1.09793172669015E-05,4.0822611481417E-05,0.0016564603,7.45891384212882E-06,0.000006796,0.0002580464,8.31450779514853E-06,0.9788802266,0.9922665954,0.0077334046,0.8070821762,0.1659723818,0.0269454103,0.3640455306,0.0092407539,0.1721114367,0.0044223908,0.0018530551,0.0019126722,0.0039189798,0.0013216401,0.0001458057,0.0007487914,0.0001398037,0.0172757301,0.0014492336,0.0134848971,0.0572285913,0.910561502,0.0300100669,0.0792486221,0.8851771355,0.0055641304
1169,bottlenecks/Clean clothes/Bottoms/shorts159.jpg.txt,0.0005466433,0.0011755486,0.1452165544,0.0006714453,0.07527861,0.1570213288,0.5925809741,0.0142354779,0.0005703082,0.0015474459,5.78492017666576E-06,7.84191706770798E-06,0.000080977,0.008935553,1.41544487632927E-05,0.0021114401,0.0009039224,2.87370085061411E-06,0.0012423063,0.0001648777,0.0010960436,9.28073277464137E-05,4.4567532313522E-06,1.51355919797425E-07,1.01088107840042E-05,2.79620348919707E-06,0.0001200642,0.0002964342,2.77895964018171E-07,0.000008889,0.0002047868,3.57860631083895E-06,0.9958456159,0.2575987279,0.7424012423,0.6545746922,0.1661247909,0.1793006063,0.0466154031,0.0285207815,0.1622948498,0.000827152,0.000635065,0.0040212637,0.0096235899,0.0014755087,0.0009119731,0.000933404,0.0002281666,0.0131299747,0.024107011,0.0751497522,0.0023442733,0.8852689862,0.1399703771,0.7228511572,0.1331775934,0.0040009096
1170,bottlenecks/Clean clothes/Bottoms/jeans158.jpg.txt,0.0003987724,0.0013113207,0.8176000118,0.0035671114,0.0278688334,0.006357736,0.1294999272,0.0022435752,0.0001219811,0.0009730698,5.70715747016948E-05,0.000150404,0.0025788397,0.0064551374,3.96212490159087E-05,0.0007765532,0.0044340226,2.0418114218046E-05,0.0061162119,0.0005513119,0.0048301201,0.0006198384,0.0003339975,1.72722252500535E-06,9.94084984995425E-05,9.49709356063977E-05,0.0002816734,0.0021014675,2.78635070571909E-06,7.58226678954088E-06,0.0007523822,1.05635817817529E-05,0.9797415733,0.992295742,0.007704318,0.7788805366,0.1092017442,0.1119176969,0.068670705,0.0153879169,0.0093477489,0.0016392244,0.0022281427,0.0049598869,0.0104314238,0.0074653863,0.0007201189,0.0062517193,0.0012381792,0.0025172264,0.13682805,0.0651494861,0.0659341067,0.729571104,0.0723736212,0.436614573,0.4820575416,0.0089541543
1171,bottlenecks/Clean clothes/Bottoms/jeans54.jpg.txt,0.0001033522,0.0003004755,0.0211492218,0.0001302508,0.417938441,0.4875048995,0.0670696497,0.0014804162,0.0010719125,0.0009132034,3.17824856210791E-06,1.13538189907558E-05,7.04300982761197E-05,0.0019735307,0.0001110485,0.0001685816,0.00161988,0.0001778946,0.0068667466,0.000117165,0.002758139,0.000660093,0.0002329526,1.61868701979984E-05,0.0001975339,0.0001751349,0.0002443738,0.0025674847,1.89095917448867E-05,2.30490913963877E-05,0.000641337,0.0001326549,0.9835504293,0.9882198572,0.0117801623,0.9190630317,0.0614893511,0.0194476396,0.1634111553,0.0175704621,0.3375185728,0.0031573994,0.0021909331,0.0066170916,0.0062977425,0.0040017623,0.0040613273,0.0021588893,0.0012869145,0.0052907201,0.0042209025,0.0021998894,0.0181653164,0.9701232314,0.1318536401,0.7252955437,0.1357348859,0.0071159266
1172,bottlenecks/Clean clothes/Bottoms/pants119.jpg.txt,0.001003787,0.0154169118,0.0452106521,0.0018365043,0.740916431,0.0042098584,0.0057878965,0.0010587978,0.0022016941,0.181804806,2.34361505135894E-05,6.82379891259188E-07,0.0001410953,0.0002092177,5.42805946679437E-06,0.0001728687,0.000317069,1.7112324712798E-06,0.0058058687,3.10527980218467E-06,0.0012376048,1.89627098734491E-06,1.98432353499811E-05,7.09202936377551E-08,1.0538601600274E-05,7.47065371342615E-07,4.75406086479779E-05,5.06296419189312E-05,9.19774947760743E-07,4.86540514543776E-08,1.29425798149896E-05,1.70242216768202E-07,0.9924893379,0.9964576364,0.0035424009,0.9088746905,0.0636457652,0.0274795797,0.3394182622,0.0201637708,0.0040791668,0.0579250231,0.0011317063,0.0016722478,0.0045418604,0.0072996602,0.0033810169,0.0002641293,0.0001928697,0.1606748551,0.0409112759,0.0069965641,0.4035668969,0.3878504336,0.0007553359,0.2463992536,0.7468518615,0.0059935474
1173,bottlenecks/Clean clothes/Bottoms/shorts24.jpg.txt,0.002678351,0.0087494152,0.9162481427,0.0051410832,0.0141972331,0.0059398874,0.0408306532,0.0014125027,0.0003281298,0.0023143415,0.0001666386,0.0001551817,0.0006562925,0.0005148401,2.33998125622747E-05,0.0006439842,0.0012534569,6.81203857766377E-07,0.0008950888,0.000064362,0.0008825081,0.0001928892,1.7888071397465E-06,1.34280906394224E-08,3.81025233764376E-06,3.6803060083912E-06,0.0005106608,0.0003711492,1.00672565395143E-07,4.86093540530419E-07,0.000040112,3.09113630692082E-07,0.9957789183,0.0043114768,0.995688498,0.4759897292,0.4103976786,0.1136125922,0.0290506631,0.0067888838,0.0211207122,0.0012764387,0.0006348484,0.0034010622,0.003763692,0.0011682226,0.0022422245,0.0014160405,0.000307893,0.0096185822,0.0466516763,0.2651171684,0.0006727664,0.6779398322,0.0313598514,0.6257828474,0.3326542974,0.0102030346
1174,bottlenecks/Clean clothes/Bottoms/shorts86.jpg.txt,0.0054931068,0.0035749576,0.1116194129,0.0086709373,0.0261275154,0.1520468146,0.6232821941,0.011629195,0.0003161743,0.003729359,0.0017539503,0.0151463784,0.0090726204,0.0258869939,0.0012956236,0.0003548611,0.3267673552,3.57105250259337E-06,0.0004908915,9.72985253611114E-06,0.0082230773,4.13786838180386E-05,0.0004408087,4.54316761988594E-07,0.0009902965,5.33095226273872E-05,0.0024190401,0.007623693,2.40978715737583E-06,0.0001388103,0.0015259372,7.00492673786357E-05,0.651199162,0.0175586455,0.9824413657,0.150698185,0.7876165509,0.0616852529,0.0688551143,0.0107255699,0.1038404182,0.013902843,0.0011995975,0.0239291023,0.0343000293,0.1299030334,0.696475029,0.0614774004,0.0041138525,0.0014148282,0.0296273511,0.074703753,0.0441264398,0.8501276374,0.0017986478,0.8866639733,0.0839864686,0.0275508296
1175,bottlenecks/Clean clothes/Bottoms/pants18.jpg.txt,0.0002009658,0.0086359121,0.7514224052,0.0051692543,0.170156911,0.00139782,0.0472753458,0.0006132091,0.0002698052,0.0019866934,0.0002120581,0.0002548865,0.0075970809,0.0045345598,0.000066167,0.0002068212,0.0063595576,9.12247651285725E-06,0.0028701359,2.26642314373748E-05,0.0147797819,0.0001009385,0.0004476954,1.10816904452804E-06,2.75777510978514E-05,9.16337103262777E-06,0.0002738007,0.0005996619,7.49390437704278E-06,6.03214829197896E-08,0.0001230614,9.61109549280081E-07,0.9743672013,0.9937758446,0.0062241345,0.6274780631,0.3190012276,0.0535207391,0.030693125,0.0067068641,0.0037305981,0.0222864933,0.0007641289,0.0015856012,0.0505074188,0.0197495483,0.0030385905,0.0013898681,0.0006993305,0.0114985639,0.3899365067,0.0234633125,0.2830020189,0.2920996249,0.0325033888,0.8440732956,0.0806592628,0.0427639484
1176,bottlenecks/Clean clothes/Bottoms/shorts46.jpg.txt,0.0021238525,0.0023125215,0.7983961701,0.0007388444,0.0793046281,0.0013676054,0.0814534053,0.0051191458,7.15576607035473E-05,0.0204949863,0.0006056635,6.95006747264415E-05,0.0020423466,0.0013056716,2.86652948489063E-06,0.0045911497,0.0006526462,1.6314604067702E-07,0.0006164357,2.75917227554601E-06,0.0022723742,0.0003410398,2.80108383776678E-06,7.66821628417347E-09,6.32926344223961E-07,7.7793299624318E-07,2.22626640606904E-05,4.92375256726518E-05,2.72115158850283E-07,4.90710135636618E-07,7.12896653567441E-05,8.16150063087662E-08,0.9959666729,0.040694952,0.9593049884,0.3683011532,0.5027478337,0.1289509237,0.0417862199,0.0090832347,0.0095997956,0.0037488649,0.0019952974,0.0011171385,0.0020488463,0.0149812102,0.0052871536,0.0002972675,0.0003590295,0.0212689135,0.3138032556,0.0515211858,0.0042953058,0.6091113091,0.0028692202,0.6772480607,0.2689027488,0.050979957
1177,bottlenecks/Clean clothes/Bottoms/shorts61.jpg.txt,0.001796971,0.0287277699,0.0250864569,0.0889269114,0.0698300302,0.2772012353,0.0269654263,0.0169575009,0.020117607,0.3604305983,0.0281396601,0.0174879171,0.0058810599,0.0042058751,0.0275386833,0.0007062163,0.0069803493,7.30702751639001E-08,0.0011295005,1.0516977226871E-06,0.0030470206,4.99373481943621E-06,7.6829397585243E-05,1.4334973208463E-08,1.32488439703593E-05,7.31646537133202E-07,0.0003713334,0.0019696052,1.67216143154292E-07,5.61376651830869E-08,1.50652149386588E-05,0.00000031,0.9863896966,0.0260750782,0.9739248753,0.3289304376,0.6269398332,0.0441297255,0.0377713144,0.0029260558,0.0930521712,0.0045733326,0.0001226752,0.0013004309,0.0109500652,0.0010507312,0.011644003,0.0008608367,0.0001523199,0.0195608716,0.0117657902,0.631881237,0.0082740998,0.3285179734,0.0182026327,0.9080042243,0.0375356302,0.0362575427
1178,bottlenecks/Clean clothes/Bottoms/shorts177.jpg.txt,0.0015674826,0.0229286794,0.2810798585,0.0109740766,0.5371176004,0.0358893946,0.0942294523,0.0033960363,0.0079933256,0.001854974,2.59345688391477E-05,2.95559057121864E-05,0.0003236877,0.0021281908,6.00539078732254E-06,0.0004557964,0.00578517,7.24504673144111E-07,0.0053570271,0.0001400107,0.0011500258,0.000075063,1.7708520317683E-05,0.000000033,7.43085865906323E-06,7.19556919648312E-06,0.000404912,0.0016285608,5.34864916801325E-08,5.30156285094563E-06,6.65558472974226E-05,5.339426820683E-07,0.9853537083,0.0103863543,0.9896137118,0.7222266197,0.1554269195,0.1223464459,0.0265351534,0.0037117735,0.0787245259,0.0047324346,0.0023809108,0.0013184381,0.0199375488,0.0023609835,0.0019844444,0.0002679016,0.000110744,0.0160809848,0.1127619371,0.1146950871,0.0029502902,0.7535116673,0.0927646309,0.8560156822,0.0500421189,0.0011774622
1179,bottlenecks/Clean clothes/Bottoms/jeans315.jpg.txt,0.0039571244,0.2724397182,0.0153222019,0.4750143886,0.051893916,0.0110976668,0.0156813618,0.0018710699,0.0231931619,0.0673735067,0.0010694639,0.000074194,0.0478963144,0.0114400182,0.0014423293,0.0002334892,0.0015659923,6.7666893301066E-05,0.0338020809,3.18331949529238E-05,0.0066331592,0.0015162615,0.0010508823,0.000004991,0.0002203019,4.32121742051095E-05,0.0001036223,0.0038404849,3.19265927828383E-05,2.63284291577293E-05,0.0003301706,3.0125875127851E-05,0.9507009983,0.9868867993,0.0131131532,0.4453936815,0.3563417494,0.1982644647,0.4664597213,0.0186560359,0.0282065291,0.0248238202,0.0083914101,0.013709154,0.0046720561,0.0203836504,0.0014607238,0.0012299113,0.0003631058,0.0594559424,0.0227236729,0.3598007262,0.3709679544,0.1870517135,0.0312428102,0.4091592133,0.5388011932,0.0207967982
1180,bottlenecks/Clean clothes/Bottoms/shorts20.jpg.txt,0.0454356149,0.2992847562,0.0650620759,0.1098851115,0.1507755369,0.0316962972,0.044130832,0.0488194115,0.0045240149,0.0855868533,0.0395378396,0.0049427734,0.0038754523,0.0603892505,0.0054088496,0.0006453275,0.1066066176,1.49001944009797E-05,0.0027320804,0.0022922775,0.0494851284,0.0003224324,0.0028406812,1.47735784139513E-06,0.0222179648,0.0113484086,0.0081666596,0.0078766281,3.06222391373012E-05,0.000148938,0.0030787408,0.0002926232,0.7825437784,0.0013989566,0.9986010194,0.3908393383,0.3400856555,0.269075036,0.448867023,0.0417360365,0.1729786247,0.0447945818,0.0030772649,0.0141120544,0.0231502447,0.0482400656,0.7140443921,0.0937918946,0.0059461598,0.0047482271,0.0045981603,0.6948785186,0.0018793782,0.293895781,0.0024213076,0.9258663058,0.0548589751,0.0168533437
1181,bottlenecks/Clean clothes/Bottoms/pants469.jpg.txt,0.0001503017,0.0003680435,0.7723254561,0.0005210873,0.1730554402,0.0005283879,0.0411185063,0.0040972619,0.0001707798,0.0045196987,1.98168418137357E-05,7.8355642472161E-06,0.000399009,0.0025876742,7.2042516876536E-06,0.0001236425,0.0029882956,1.75530988144601E-06,0.0015957158,0.000004182,0.0014947073,0.0003052435,2.03213403437985E-05,7.13778192107384E-08,1.73673720382794E-06,6.5882313720067E-06,1.78287154994905E-05,0.0005570634,2.57076180787408E-07,5.79077209295065E-07,0.000045036,7.5256139098201E-07,0.9929597974,0.9253948331,0.0746051893,0.5325605869,0.2018567175,0.2655827105,0.0157406852,0.0071525723,0.0030671577,0.0053501995,0.0008529352,0.0009078139,0.003394329,0.0029694878,0.0016823626,0.0012812683,0.0003707558,0.0056229294,0.3849439323,0.0806507841,0.1468144357,0.381967932,0.0317522958,0.8537729979,0.1104172245,0.0040574674
1182,bottlenecks/Clean clothes/Bottoms/pants142.jpg.txt,0.0102795744,0.8527883887,0.0058599464,0.0233208071,0.0341533758,0.0120721031,0.0028363697,0.0031090761,0.0049414709,0.0316777118,0.0035347126,4.74988664791454E-05,0.0045095594,0.010679814,9.54569404711947E-05,9.40557511057705E-05,0.0004814172,9.20075581234414E-06,0.0005423505,4.96762877446599E-05,0.0013980556,3.45831358572468E-05,0.0004193747,3.672753337014E-07,0.000056127,1.41020755108912E-05,9.64013597695157E-05,0.0003344411,3.42126622854266E-06,1.00236866273917E-06,0.0001236926,3.86236570193432E-06,0.9964319468,0.9814938307,0.0185061693,0.5971895456,0.1909810305,0.211829409,0.3504668474,0.0148292175,0.007560893,0.0086890617,0.0045084143,0.0011917333,0.0036267561,0.0101480326,0.0030035318,0.0028870197,0.000624276,0.0371903665,0.0099330526,0.5026520491,0.3473901749,0.1028343588,0.0079759303,0.8848848343,0.0876131281,0.0195261184
1183,bottlenecks/Clean clothes/Bottoms/jeans263.jpg.txt,0.0001203279,0.0014012799,0.9432459474,0.0014622066,0.0320153907,0.0006515582,0.0144436881,0.0007747908,0.0003287802,0.0023363344,1.54548233695095E-05,8.69274117576424E-06,0.000899997,0.0022184404,2.0997298634029E-05,5.60181179025676E-05,0.0050850124,4.50923971584416E-06,0.0044616456,1.76427929545753E-05,0.0033213638,0.0001986717,0.0001870953,7.89745456586388E-07,8.80441803019494E-05,0.0001525026,6.79201402817853E-05,0.0007009972,1.36641870085441E-06,4.48904557970309E-07,5.58958017791156E-05,4.58389013147098E-06,0.9856514931,0.9903552532,0.0096447309,0.6604976654,0.2230082452,0.1164940745,0.174437508,0.0057889423,0.0073898402,0.0100462688,0.0023534512,0.0009252262,0.0130349658,0.0056466744,0.0011234585,0.002110217,0.0006961261,0.0074914396,0.0236228984,0.0210277997,0.1269714385,0.8208864331,0.1424660832,0.626860559,0.2187869549,0.0118864095
1184,bottlenecks/Clean clothes/Bottoms/shorts273.jpg.txt,0.0083996337,0.7926760316,0.0346271358,0.0868711546,0.018511219,0.0106857875,0.0072498298,0.0068702619,0.0023700958,0.0147501854,0.0055677681,0.0013303061,0.0053338292,0.0026739703,0.0016924472,0.000390339,0.0260657724,5.10607549131237E-07,0.0012320128,0.0001036519,0.0042543029,0.0001182313,2.91230535367504E-05,1.23821479292019E-07,6.95349444868043E-05,5.52324627278722E-06,0.0011173999,0.000767877,6.32141848200263E-07,1.23213776532793E-05,6.50417423457839E-05,1.81971336132847E-06,0.9661561251,0.0194830205,0.9805169702,0.7475389838,0.2107147425,0.0417462178,0.1278748512,0.0085857203,0.041194614,0.0072182063,0.0004142908,0.007015767,0.0523271747,0.0083130887,0.023960676,0.0034162821,0.0010254742,0.0188145358,0.0039302353,0.8148034811,0.0214667395,0.1409849972,0.0099983774,0.5998603702,0.3828695416,0.007271755
