,bottleneck_dir,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-secondary-color-none,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber
1978,bottlenecks/Clean clothes/Shoes/shoes962.jpg.txt,0.0031916671,0.0015188557,0.7989436388,0.0041051856,0.0876055062,0.0116068916,0.0379107147,0.0057642879,0.0048826444,0.0313188545,4.80475318909157E-05,0.0054659201,0.0021009529,0.0029447943,0.0009004876,0.001691553,0.6575883031,0.0324664637,0.0844459087,0.0126232663,0.0762732103,0.0012093532,0.0313198864,0.0035097103,0.0047944952,0.0006129063,0.003090861,0.0037139906,0.0003530846,0.0101029156,0.0031425308,0.0071110688,0.0676419884,0.0003672301,0.000165574,0.1976386309,0.8010745645,3.75654453819152E-05,0.0001889453,0.0005274295,0.0086048953,0.0096440716,0.8053446412,0.0613103658,0.5504769683,0.1218795925,0.3174803257,0.01016312
1979,bottlenecks/Clean clothes/Shoes/shoes787.jpg.txt,0.0002804174,0.0044501801,0.8097663522,0.0782157555,0.040949408,0.0032924223,0.0108093498,0.0003352549,0.0002194711,0.0166456215,0.0004054558,0.0220265184,0.0095680906,0.0008533393,0.0014188959,0.0007634519,0.0227526333,0.0051891338,0.2662684917,0.1292763948,0.0590491481,0.0084477691,0.06442184,9.00662707863376E-05,0.0002368038,3.33391762978863E-05,0.000092649,0.0136831878,0.0008270388,0.0090401331,0.0010904575,7.90006160968915E-05,0.419421941,5.75308185943868E-05,0.9254359603,0.0013927731,0.0005780407,1.43246497827931E-05,0.0287083797,0.0438129939,0.0081810439,0.0053735189,0.026119424,0.9187451601,0.0487766638,0.0037844239,0.9474067092,3.22158775816206E-05
1980,bottlenecks/Clean clothes/Shoes/shoes984.jpg.txt,0.8414129615,0.0566778779,0.0032156967,0.0109595284,0.0357237533,0.0105630672,0.0317612253,3.2412452128483E-05,0.0037214789,0.0007305969,0.0026717042,0.0002986387,0.0002627549,0.0005921465,0.0012606998,0.0001154378,0.1550933123,0.1169415116,0.0054541584,0.0531840622,0.0137172826,0.0105118826,0.0741025954,0.0022210984,0.011291719,0.0007239736,0.0010232177,0.0014375475,4.87807992612943E-05,0.00026462,0.001688177,0.0048378571,0.5474581718,0.0015296498,0.00232403,0.848513484,0.0140139712,0.0129959807,0.0016138044,0.1190092117,0.0353785194,0.0292007364,0.3433273435,0.0624675341,0.406683594,0.3461235762,0.2315799147,0.015612971
1981,bottlenecks/Clean clothes/Shoes/shoes1835.jpg.txt,0.5623922348,0.3010747433,0.0014020278,0.0301688593,0.0225830767,0.0516560189,0.0070270668,0.000158076,0.0049125748,0.0026197464,0.0072349897,0.0009953459,0.0016835056,0.0018918209,0.0037468132,0.0004529979,0.1817285419,0.081834197,0.0174105614,0.2454621494,0.071274437,0.0458807386,0.0807792544,0.0182364676,0.0148883397,0.0016797592,0.0043730033,0.0209777281,4.01607430831064E-05,7.54458087612875E-05,0.0062695416,0.0509759746,0.1581136733,0.0001551385,0.0001447289,0.9342066646,0.0099073509,0.0145000936,0.0009735158,0.0401124395,0.0441948809,0.3432509303,0.559830606,0.0146538671,0.5092115998,0.1642757654,0.2587340474,0.0677786246
1982,bottlenecks/Clean clothes/Shoes/shoes13.jpg.txt,0.0237626135,0.0024848003,0.2409247905,0.2716091871,0.0073900255,0.1194235608,0.2098173052,0.0006924798,0.011768356,0.0122357374,0.0066864965,0.0731778219,0.0135471951,0.0039635566,0.0014262885,0.0010898404,0.0133991949,0.0005438618,0.1688751578,0.7259449363,0.0007711848,0.0011314965,0.0026378818,5.4401330089604E-06,0.0003119027,1.44422247103648E-05,9.34187755774474E-06,0.0010552906,4.38028791904799E-06,6.99324118613731E-06,4.7991261453717E-07,0.0003984967,0.0848895088,0.0020222876,2.96892199003196E-06,0.0020890662,0.0004496583,0.9613353014,0.0295211282,0.0045796349,0.018153986,0.0117286546,0.0651602447,0.0020076435,0.5338695645,0.0325270183,0.2308580875,0.2027453631
1983,bottlenecks/Clean clothes/Shoes/shoes260.jpg.txt,0.0007309297,0.0145398565,0.6765354872,0.2476102114,0.0292628184,0.0021644013,0.0041143666,0.0005249823,0.0003536769,0.0019795431,0.0008486068,0.0074813333,0.0091974903,0.0002840394,0.0037385591,0.0006336172,0.0128846662,0.0030369381,0.1629677117,0.0907794908,0.0098630171,0.0053024706,0.0064583085,0.0002799768,0.0001137847,0.000060958,8.39039057609625E-05,0.0010282088,0.0003083595,0.0021587694,0.0009860164,4.24024256062694E-05,0.7036449909,0.0001083725,0.0209826268,0.0037773594,0.0001930429,3.43253873325011E-06,0.9535663724,0.0213688668,0.0063691991,0.0042105867,0.0109062307,0.291010052,0.9736245275,0.0010788748,0.02528877,7.87912904343102E-06
1984,bottlenecks/Clean clothes/Shoes/shoes1615.jpg.txt,0.173015967,0.0109883035,0.0069221072,0.002145723,0.0426579155,0.2653392851,0.4208749235,0.0156068802,0.036289338,0.0014246115,0.0003820498,0.0074164039,0.0068276245,0.0076118568,0.001009972,0.0014869779,0.8975952268,0.0072801718,0.0057874336,0.0042585763,0.0001704589,0.0248988476,0.0333871767,0.0006447748,0.0035057932,3.18818492814898E-05,0.0007018651,0.0190508272,6.0700826907123E-06,1.33839457703289E-05,4.84708725707606E-05,0.0001150205,0.0025041038,4.27800763702635E-08,0.000000231,0.9976530671,0.0022254183,6.02118007009267E-06,1.23610288937925E-06,0.0001140279,0.1514411867,0.1250417382,0.9435640574,0.0275366791,0.0686002374,0.2854094207,0.6446833611,0.0013069473
1985,bottlenecks/Clean clothes/Shoes/shoes698.jpg.txt,0.0017731924,0.0066020838,0.8039001226,0.1182940453,0.0322627127,0.0006550234,0.004558282,6.55607436783612E-05,0.0001263658,0.0053263949,0.0042450479,0.0061192848,0.0085833734,0.0006525606,0.0052508852,0.0015850699,0.0020007284,0.0035742465,0.0863108933,0.4681912959,0.0022482311,0.0219836123,0.0105785225,0.000084799,0.0001281514,1.79124217538629E-05,3.35723088937811E-05,0.0004281592,0.0016855382,0.0096682478,0.0001126795,1.21371076602372E-05,0.3929413259,7.16296852942833E-08,0.9991489649,1.25394690257963E-05,2.3200861960504E-06,7.5639725594101E-08,0.0001264291,0.00070962,0.0042514647,0.0039488263,0.006200199,0.9959598184,0.655662775,0.0048466255,0.3394714892,1.9159169823979E-05
1986,bottlenecks/Clean clothes/Shoes/shoes834.jpg.txt,0.0034555884,0.0001153818,0.9457492828,0.0137577029,0.0147937173,2.82626406260533E-05,0.0010447559,7.26702492102049E-05,1.74031447386369E-05,0.0039023173,0.0001779745,0.0137607008,0.0028170128,0.0001615113,7.61741903261281E-05,6.93626789143309E-05,0.0368128382,0.0002443718,0.0125045162,0.0027437138,0.007870812,0.000270466,0.0001025175,1.06101970231975E-05,6.89215885358863E-05,2.00409942863189E-07,3.05977118841838E-05,0.815063417,0.000777324,0.0001987138,2.65203947691361E-09,2.45344921268043E-07,0.1233008057,2.10067284456272E-07,0.9982366562,4.94346277264413E-05,1.19172900667763E-05,1.75765364929248E-07,0.0016841436,1.74833367054816E-05,0.0033669292,3.41111081070267E-05,0.0113681816,0.9958680868,0.4839879572,0.0362032652,0.4775980711,0.002210672
1987,bottlenecks/Clean clothes/Shoes/shoes1191.jpg.txt,0.5047235489,0.1453835666,0.0726262257,0.0018175627,0.19655402,0.0035403662,0.0451712236,0.0002284081,0.018008966,0.0057997862,0.0007294157,0.0003833629,0.0015112802,0.00034296,0.0028654509,0.0003138591,0.0547019504,0.0065975939,0.0031592029,0.0193428155,0.002772867,0.0006769967,0.0038445094,0.0001281263,0.0027604608,1.79295075213304E-05,0.000033366,0.0007651668,2.57768879237119E-05,2.57931187661597E-05,6.61286321701482E-05,0.0001163351,0.9049649835,2.22383187065134E-06,0.0023709792,0.9907848835,0.0033804115,0.0002019471,0.0001659369,0.0030936198,0.2991596162,0.0405649506,0.1393696517,0.8401967287,0.8349435925,0.0916645452,0.0728764459,0.0005153653
1988,bottlenecks/Clean clothes/Shoes/shoes589.jpg.txt,0.0026165645,0.0398946479,0.0446819142,0.6242903471,0.0273566358,0.0037396026,0.0076124216,0.0004131018,0.0006893481,0.0143307652,0.0041469117,0.0433673672,0.1774678081,0.0004693754,0.0080216601,0.0009014836,0.0197111908,0.0157552902,0.3359713554,0.056762591,0.0062779458,0.0013677735,0.0050978167,0.0003150139,0.0008084923,0.0001303322,0.000062896,0.0032427558,0.0009345961,0.0006398892,0.0007652297,0.0001823265,0.5519744754,0.0012985254,0.7054482698,0.0075090383,0.0004020127,0.0001813183,0.0310120266,0.2541489005,0.0242544264,0.0147918547,0.0191154238,0.9761859775,0.0592152141,0.0091006458,0.9316186309,6.54874456813559E-05
1989,bottlenecks/Clean clothes/Shoes/shoes1429.jpg.txt,0.0143743157,0.1717178077,0.0183491092,0.2470646501,0.0134781748,0.0355512351,0.0075096111,0.0032561736,0.0135576576,0.0130897108,0.0417824611,0.2339326888,0.1464361697,0.0032356919,0.0339793749,0.0026852097,0.2409870625,0.0625097007,0.0351990052,0.0113772824,0.0269761197,0.0045871353,0.0026696755,0.0003862084,0.0011186471,2.68874355242588E-05,0.0002059275,0.0062984303,8.40925495140255E-05,0.0005676363,0.0101805385,3.59597433998715E-05,0.5967896581,3.91287176171318E-05,0.1007766649,0.7686381936,0.024034908,0.0001792464,0.00120458,0.1051273718,0.0451790541,0.0364409611,0.4664951861,0.7852799892,0.4523510039,0.0584290028,0.4870599806,0.002159978
1990,bottlenecks/Clean clothes/Shoes/shoes891.jpg.txt,0.0139647322,0.0191341862,0.0939104259,0.5227496624,0.0170432255,0.0051981206,0.1887080222,0.0007357213,0.0024153411,0.0081615001,0.0056286347,0.0514159463,0.0598412193,0.0027848622,0.0062038875,0.0021044791,0.093315497,0.0338317454,0.1009789705,0.5036389828,0.0606872514,0.0047043152,0.0229010973,0.0017939253,0.002071599,0.0010511102,0.0007453967,0.047922153,0.0004073358,0.0001964082,0.0004250773,0.0054700156,0.1198590696,0.7960501909,0.00113335,0.0447460748,0.0002384281,0.0434083492,0.0710967183,0.0433267988,0.0059714955,0.0063555161,0.1111521721,0.007819795,0.8088440299,0.0317976512,0.1363969296,0.0229614265
1991,bottlenecks/Clean clothes/Shoes/shoes1789.jpg.txt,0.0136062074,0.0129248723,0.0781767443,0.0569569357,0.0472458601,0.0552823953,0.0037679384,0.0011656544,0.0030525425,0.7021896243,0.0002941084,0.0078852465,0.002169814,0.0029768071,0.011138089,0.0011672101,0.0819857046,0.0407853387,0.0665402338,0.5696973801,0.0614736788,0.0078938054,0.0110263275,0.0045526088,0.0004468824,0.0001067521,0.0061959396,0.0008020925,9.81338507699547E-06,0.0008814961,4.94313644594513E-06,6.60331206745468E-05,0.1475308537,3.82704456569627E-05,7.87727694842033E-05,0.9937340617,0.0052802386,3.48829894392111E-06,0.0006346504,0.0002305594,0.0068399739,0.6605228186,0.8800581694,0.0419175848,0.2090600133,0.0644807741,0.7252288461,0.0012304345
1992,bottlenecks/Clean clothes/Shoes/shoes1074.jpg.txt,0.8619722724,0.0982026011,0.0005341702,0.0017330693,0.0177691448,0.010971955,0.0017413427,0.0001268713,0.003935013,0.0006091593,0.000262338,0.0003012121,0.0006212764,0.0003630175,0.0007430505,0.0001136627,0.0913841128,0.0228834432,0.005733307,0.0483886562,0.0205472298,0.008750774,0.0506882705,0.0059598736,0.0148378955,0.0001667373,0.0023741503,0.0042765085,0.000013947,0.0002131126,0.0037520209,0.0011980736,0.7188318968,1.55567965975933E-06,1.40212014230201E-05,0.9856106639,0.0131291915,0.0002090375,5.11766083945986E-05,0.0009842631,0.0706730559,0.2019188255,0.5277839303,0.0389109068,0.527158618,0.1831147671,0.2839558125,0.0057708682
1993,bottlenecks/Clean clothes/Shoes/shoes1118.jpg.txt,0.7789928913,0.0765195936,0.009851126,0.004634392,0.0697174072,0.0172689259,0.0078712068,0.0017662459,0.0063872319,0.0026897045,0.0001409497,0.0070186057,0.0122729614,0.0016933851,0.0011521103,0.002023227,0.4208708405,0.0084264046,0.0749747306,0.0902235284,0.0120894155,0.0052103582,0.1598371714,0.0073376955,0.0049852612,8.03291550255381E-05,0.0015705884,0.0186601225,1.90206374099944E-05,0.0006875738,0.0071885083,9.75732182268985E-05,0.1877409667,0.000002207,2.97198039334035E-05,0.9887347817,0.0106872795,2.55347695201635E-05,0.000271006,0.0002494662,0.0352092572,0.0842121467,0.6250539422,0.0930516273,0.7921950221,0.1469085217,0.0607185848,0.0001779578
1994,bottlenecks/Clean clothes/Shoes/shoes209.jpg.txt,0.0006126986,0.0268935077,0.1635574698,0.7469651699,0.0274004843,0.0025854963,0.0061851186,0.0003180564,0.0004373905,0.0041107638,0.0067133456,0.0028713946,0.0053774407,0.0003995408,0.0051273573,0.0004447681,0.02488566,0.0133123007,0.180401206,0.1497133076,0.0127485935,0.007751049,0.0104055116,0.0001814542,0.0004438885,0.0001692688,0.000132967,0.0015039685,0.0002441673,0.0041642594,0.0005124513,0.000070739,0.5933591723,0.0002983986,0.496514529,0.0116992677,0.0004823348,2.23566203203518E-05,0.3429927826,0.147990346,0.0051515498,0.0069398042,0.0158515126,0.5885341763,0.9347059131,0.0035723203,0.0616952367,2.65721246250905E-05
1995,bottlenecks/Clean clothes/Shoes/shoes1367.jpg.txt,0.6548894048,0.1075834706,0.0172129869,0.0123819159,0.106407091,0.0100544095,0.0024001861,0.0336147957,0.0111284535,0.000661486,0.0047677825,0.0037576016,0.0143479928,0.0050172163,0.0063142651,0.0094608804,0.0884076431,0.0164485499,0.0082373153,0.0165748335,0.007478938,0.0094270064,0.0383598208,0.0005074065,0.0044332119,3.85696366720367E-05,0.0028809684,0.0284928475,7.46337218515691E-06,0.0001700361,0.0001688941,4.48821156169288E-05,0.7783216238,5.70723955206631E-07,9.65305953286588E-05,0.9586667418,0.0406748578,0.000010272,0.0001147753,0.0004362297,0.0168463029,0.0033290379,0.5474717021,0.4303666949,0.8705427051,0.053609848,0.074849017,0.0009984118
1996,bottlenecks/Clean clothes/Shoes/shoes1585.jpg.txt,0.0244042091,0.0090471748,0.0687118024,0.0024217982,0.1734192967,0.3181280196,0.2974526882,0.0034128688,0.0062624388,0.0361964218,0.0026357961,0.025884442,0.0076017161,0.0050036628,0.0025122475,0.0169054493,0.3827460408,0.0187559407,0.0167961996,0.0079464857,0.0233024284,0.0666655824,0.3771991432,0.0064977771,0.0075295693,7.26602083886974E-05,0.0047219754,0.082000196,1.57807153300382E-05,0.0004082974,0.0011952979,0.0024722854,0.0016744232,1.61829138960456E-05,6.56864795018919E-05,0.9207431078,0.0762747899,0.0007216237,0.0002191191,0.0019594731,0.0122454679,0.0149407974,0.9389483929,0.008971381,0.186500892,0.1722563207,0.6006925702,0.0405502506
1997,bottlenecks/Clean clothes/Shoes/shoes2104.jpg.txt,0.0071856505,0.004662327,0.2738057077,0.1816595346,0.0656971484,0.0347260647,0.4013363123,0.0022057388,0.0039597494,0.0032836401,0.0002019479,0.0068524214,0.0095565598,0.0008088345,0.0037516749,0.0003067284,0.1282038689,0.0146452403,0.0498635173,0.5310371518,0.0086813001,0.0013291283,0.005534776,0.0001267378,0.0008878736,9.22885446925648E-05,8.11880599940196E-05,0.0011288796,0.0011275131,0.000370762,0.0005027231,0.0009375525,0.2554494441,0.014201236,0.0030235131,0.0417161658,0.0021472392,0.000672528,0.4459750652,0.4922641814,0.0124402,0.0087471167,0.0659578741,0.0392060541,0.4146298468,0.0233768299,0.5614727139,0.0005207028
1998,bottlenecks/Clean clothes/Shoes/shoes1534.jpg.txt,0.1060769781,0.0582855716,0.0912702233,0.0018230946,0.5082467198,0.0574519038,0.1061680391,0.0025859543,0.0256321039,0.0105514862,0.00132924,0.0014459441,0.0220280681,0.0006628056,0.006271719,0.0001700116,0.6415601969,0.0095065711,0.0033358762,0.0431355871,0.006039748,0.0052472888,0.0350849666,0.0006994637,0.0118522225,5.7031147662201E-06,0.0001556423,0.0011142951,7.0569061790593E-05,0.000308116,0.0002101353,0.000062879,0.2416106761,0.000000392,0.0002259817,0.990139544,0.0083076973,4.61650688521331E-06,0.0001834027,0.0011383579,0.1539957672,0.156126067,0.8366378546,0.6788937449,0.1536077261,0.5371918678,0.3087894619,0.0004108539
1999,bottlenecks/Clean clothes/Shoes/shoes579.jpg.txt,0.0034776744,0.0604949109,0.091718778,0.4078407884,0.0054281666,0.0090538366,0.0068948809,0.0003261399,0.0005656895,0.0642386526,0.0041845515,0.0765617117,0.0382524356,0.0026729866,0.2236551195,0.0046337144,0.0627970994,0.0463947244,0.3475221992,0.1724703014,0.0194306616,0.0028894676,0.0063594207,0.0013055524,0.0002830703,0.0004419011,0.000124401,0.0006054306,0.0013072026,0.0075034588,0.001390491,6.88232321408577E-05,0.3291057646,0.0001156204,0.9782368541,0.0045005134,0.0007626694,3.26279368891846E-05,0.0036392033,0.0127125317,0.0082203299,0.0609905273,0.188758567,0.8703657985,0.6005508304,0.0327715352,0.3658567071,0.0008209327
2000,bottlenecks/Clean clothes/Shoes/shoes1813.jpg.txt,0.0157878418,0.0340447724,0.1641112864,0.0287149716,0.4289386868,0.0446378179,0.1985389739,0.0023951547,0.0109083895,0.0542846546,0.0005787731,0.0099738836,0.0030369612,0.0011852703,0.002336089,0.0005264508,0.4331813455,0.0019402015,0.0055848397,0.0762173682,0.0142999478,0.0012068776,0.0066399393,4.10003704018891E-05,0.0009744621,0.0001155259,0.000077302,0.0087407529,1.55590248596127E-06,7.3329356382601E-05,0.0007629342,4.67302124889102E-05,0.4500958323,1.57367448991863E-05,3.49026740877889E-05,0.9953482747,0.0020588671,0.0001078834,0.0007109987,0.0017232444,0.0674236715,0.0412697606,0.6927388906,0.0137069821,0.4969430268,0.2540228963,0.2473785728,0.001655544
2001,bottlenecks/Clean clothes/Shoes/shoes1260.jpg.txt,0.0017033268,0.0033244444,0.9057359695,0.0015415133,0.0657469034,0.0023706846,0.0138320643,0.0015615423,0.0004822658,0.0016416993,7.08423540345393E-05,0.0007457293,7.89334153523669E-05,0.0008355445,0.0002865623,4.18803356296849E-05,0.4331142008,0.0080816876,0.0638759211,0.0185214486,0.1011994481,0.0062720361,0.0375234857,0.0002038656,0.0040819938,0.0008696253,0.0027821322,0.003436605,1.34813953991397E-05,0.0021374782,2.6654141038307E-05,0.0002071096,0.3176527619,0.0001007658,0.0002935792,0.6554475427,0.3415836394,2.4522478270228E-05,0.0015042024,0.0010456919,0.0078348815,0.0054054256,0.6068875194,0.0103089381,0.3993355036,0.1640295684,0.4324242175,0.004210778
2002,bottlenecks/Clean clothes/Shoes/shoes1714.jpg.txt,0.9280092716,0.0457268097,0.0001022336,0.0003869816,0.0219206642,0.0010213974,0.0014252521,2.52171121246647E-05,0.0006363232,7.84796720836312E-05,0.0001060107,5.28566524735652E-05,0.0001865531,7.89273908594623E-05,0.0002239361,1.90328955795849E-05,0.1850340962,0.0099770045,0.0089117382,0.0115600592,0.0072516655,0.0065463968,0.0636547804,0.0018732476,0.0223553237,4.43566204921808E-05,0.0018755205,0.0053039496,0.000056147,6.8145825935062E-05,0.0005099578,0.0191139858,0.6558635831,1.70856068848479E-07,2.01723141799448E-05,0.9990303516,0.0006314021,5.58111787540838E-05,2.04973712243373E-05,0.0002416034,0.1865548044,0.0461950637,0.6957792044,0.1308843791,0.5297725797,0.1799739748,0.284060508,0.0061928593
2003,bottlenecks/Clean clothes/Shoes/shoes1081.jpg.txt,0.0046507246,0.0012242447,0.5448749065,0.001705601,0.2054044604,0.1618501246,0.0240546633,0.0178025234,0.0220034178,0.0062780418,4.69516198791098E-05,0.0012161768,0.0005666548,0.0066567436,0.0004342205,0.0012305016,0.3251162171,0.0098946029,0.0639270619,0.0019723102,0.2666787505,0.0092890048,0.0494827591,0.0095939012,0.0138561251,6.27636545686983E-05,0.011563112,0.0129103847,4.51016785518732E-05,0.0712702051,0.0002267581,0.0008096263,0.1533012837,6.76738181937253E-07,0.0001082412,0.6626781821,0.3371504247,1.00613044651254E-06,2.71548888122197E-05,3.43570645782165E-05,0.0049700942,0.0057717878,0.9757306576,0.0073087984,0.528010428,0.1432485431,0.3171761334,0.011564956
2004,bottlenecks/Clean clothes/Shoes/shoes244.jpg.txt,0.0020896676,0.0034159732,0.2386062741,0.0893105641,0.0947245806,0.2681120932,0.2378310263,0.0109536685,0.0059253182,0.0193845481,0.0001013834,0.0089940904,0.0175313447,0.0006411113,0.0022548833,0.0001234874,0.4798795283,0.0494029112,0.0609108135,0.1975540817,0.0133410227,0.0074053146,0.020946905,0.0027402565,0.0024571575,0.0002393745,0.000201228,0.0009116065,0.0043304944,0.0003509372,0.0014442713,0.0012013428,0.156682685,0.1233644187,0.0004314901,0.2346535474,0.0234128162,0.0017987047,0.1948933303,0.4214456677,0.0126246344,0.009668773,0.2331057787,0.0135049643,0.0831684098,0.1384882927,0.777053833,0.001289444
2005,bottlenecks/Clean clothes/Shoes/shoes478.jpg.txt,0.001757337,0.0251739919,0.2838592529,0.3030774891,0.2874594927,0.0048419409,0.0134185543,0.0010951639,0.0016223218,0.0324787311,0.0021522287,0.007718645,0.0224853996,0.0016482122,0.0100967083,0.0011144781,0.038608335,0.009505257,0.285167098,0.0584457777,0.0086596999,0.004472625,0.0080398871,0.001237276,0.0004446014,0.000295444,0.0001654699,0.0018011035,0.0009908894,0.0051123281,0.0024844836,0.0005514158,0.5740182996,0.0026529231,0.2980506122,0.0526032634,0.0014005715,0.0004588058,0.0913157538,0.5535181165,0.0184104796,0.0205020197,0.0198407304,0.8969558477,0.243562907,0.0086438796,0.7475184798,0.0002747603
2006,bottlenecks/Clean clothes/Shoes/shoes245.jpg.txt,0.010431583,0.0197258368,0.6577928662,0.1618405879,0.019175468,0.0169575661,0.0537209585,0.0039283414,0.0007987423,0.0097549437,0.0007268711,0.0193302743,0.0093935477,0.0019494691,0.0132409157,0.0012319479,0.0801470578,0.0197319668,0.1224075556,0.5244247913,0.0249988958,0.0026570419,0.008412594,0.0011789405,0.001359014,0.0021664812,0.0010160293,0.0006295768,0.0017841922,0.001294577,0.0005279368,0.0012184889,0.2060448527,0.0107902056,0.0044067074,0.0440165848,0.0181862172,0.0011061779,0.8455691338,0.0759249181,0.0095240874,0.013977644,0.1680196971,0.0076025408,0.8666874766,0.02399287,0.1063537002,0.0029660587
2007,bottlenecks/Clean clothes/Shoes/shoes85.jpg.txt,0.0074353646,0.0128588816,0.836658895,0.0186781846,0.0280667562,0.0081542749,0.0754927397,9.04492771951482E-05,0.0018761647,0.0021972787,0.0006769818,0.0033179116,0.0020983212,0.0016033666,0.0006347524,0.0001597164,0.1808037758,0.0126362583,0.0440184996,0.0307697803,0.0039676353,0.0014467564,0.0124223614,0.0007019752,0.0019131014,0.0029844844,0.0021350069,0.0039375173,0.0004811975,0.0003450516,0.0007682338,0.0115433782,0.6891249418,0.8201416135,0.0002473919,0.058241751,0.0048181666,0.0381921567,0.007449063,0.0709098876,0.0272950809,0.0104536796,0.1843094081,0.0012730488,0.2719835639,0.2267104834,0.4597917497,0.0415141471
