,bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton,dir
3401,bottlenecks/Clean clothes/Tops/polos106.jpg.txt,0.0102326684,0.0021864683,0.1021278501,0.030107107,0.0868008509,0.1915712059,0.0492234901,0.20894292,0.1528355777,0.0079003796,0.0271143001,0.0711232871,0.0083984174,0.0432865657,0.005380074,0.0027688253,0.0095897056,0.0011378584,0.0032582427,0.0005229027,0.0025507938,0.000641635,0.0003602309,0.0001072378,4.25891739724E-05,0.0004022969,0.000180862,0.0006589553,0.0002445221,2.68273233814E-05,0.0022576551,0.0003783037,0.9776393175,0.3903149068,0.0272933245,0.0349967033,0.0007271893,0.0014386545,0.5452293158,0.0113973292,0.0407822095,0.3587999642,0.0255622808,0.1023485437,0.1396724135,0.074518308,0.0241780281,0.7616312504,0.580970943,0.0295457784,0.0007444913,0.2341714054,0.0830801129,0.9819226265,0.0180773605,0.0011148826,0.0031152412,0.0101162735,0.0041509639,0.0016417179,0.0062944489,0.0020609442,0.0005013549,0.0217418019,0.0006048979,0.9776533842,Clean clothes/Tops/polos106.jpg
3402,bottlenecks/Clean clothes/Tops/stripedtshirts101.jpg.txt,0.1412843168,0.0227707326,0.0532881878,0.0032452235,0.0476188548,0.0309624933,0.0018347565,0.0131052183,0.0042381673,0.0006821158,0.0053721988,0.6298161745,0.0045989431,0.0050295992,0.0206982959,0.0154546564,0.3076023757,0.0032395199,0.4384721816,0.0003452273,0.0168792754,0.0061297547,0.032796964,0.0005799106,0.007583804,0.003371743,0.0095286723,0.1311409473,0.0006958131,0.00107139,0.0077534672,0.0056893313,0.027119616,0.7856988311,0.0101608643,0.0009084339,0.0003528036,0.002803402,0.2000755519,0.0067080548,0.0829742998,0.7625977397,0.0053444905,0.044686716,0.097192958,0.1408808976,0.0038852722,0.758040905,0.2631843984,0.050761804,0.0001868321,0.0720799416,0.0776977316,0.991215229,0.0087847626,0.0009212853,0.0016135429,0.6518995166,0.0512478948,0.0155712897,0.0209435355,0.0032153013,0.0047904067,0.0023118956,0.0015816614,0.9961064458,Clean clothes/Tops/stripedtshirts101.jpg
3403,bottlenecks/Clean clothes/Tops/polos209.jpg.txt,0.0012266404,0.0001411602,0.0006350413,0.0010430755,0.0236759409,0.8567640185,0.0406084359,0.037778087,0.0029372808,0.0011947292,0.0002412788,0.0051320335,0.0001710975,0.0282240864,0.0001880156,3.91011708416E-05,0.2873711586,0.0008249253,0.1428185403,0.0018698296,0.0201869383,0.0039649126,0.0074787545,0.0014168645,0.0024930288,9.98438918032E-05,0.0005878497,0.0115173617,0.0013471474,0.0058966698,0.0037256,0.0971904024,0.4112101495,0.3259566724,0.0007595989,0.0047111274,2.53134930972E-05,0.0004338457,0.6681134701,0.097874552,0.4845234752,0.2312020361,0.0044746143,0.1161053628,0.0159910694,0.0325646922,0.020427661,0.9310165644,0.1937107444,0.012650433,3.84027080145E-05,0.2896844745,0.1625684798,0.9633153677,0.0366846547,0.0007452097,0.0004760482,0.0191366486,0.0022392897,0.0027940313,0.0030881106,0.0033702767,4.11079490732E-05,0.001405167,0.0032723129,0.9953225255,Clean clothes/Tops/polos209.jpg
3404,bottlenecks/Clean clothes/Tops/shortsleeveshirts55.jpg.txt,0.0833712518,0.0045674765,0.0617131814,0.0026705859,0.2578115463,0.392320931,0.1075415537,0.0043546562,0.055235941,0.0076744165,0.003538606,0.0060796365,0.0012451921,0.008890559,0.0003736688,0.0026107053,0.0592941903,0.0121394834,0.0126758311,8.26538307592E-05,0.0098151155,0.0028173923,0.0037997949,0.0067656413,0.0005046924,0.0037562849,0.0004497372,0.0132411523,0.0004692019,0.0011456416,0.0004507084,0.0068104519,0.8657820225,0.0011635706,1.24278049043E-05,0.2695107162,0.7245457172,1.47664914039E-05,0.0047527128,0.0232255161,0.1483080983,0.1412211061,0.0053261216,0.0419302061,0.0174402315,0.0226180796,0.0588395111,0.9011021852,0.1769004613,0.1729605049,0.0005199755,0.1303827614,0.014102364,0.8248584867,0.1751414984,0.0038022015,0.0155469449,0.053768374,0.1155552641,0.4213473499,0.1048907489,0.1808381826,0.0786694959,0.0246869493,0.0010462174,0.9742668271,Clean clothes/Tops/shortsleeveshirts55.jpg
3405,bottlenecks/Clean clothes/Tops/solidtshirts434.jpg.txt,0.0021058698,0.0005620011,0.9840929508,0.0003268777,0.001198708,0.0010811677,0.0052826167,0.0026851234,0.0002821112,4.92888721055E-05,3.670163278E-05,0.0006276216,0.0003394853,0.0012371649,2.37448566622E-05,6.86727216817E-05,0.2090366632,0.0003621267,0.0036787943,0.0007896312,0.0097340913,0.0017327715,0.0006425989,0.0024936588,0.0008683755,0.0004875886,0.0008737169,0.0048945989,0.0015217896,0.0004643073,0.0032399306,0.0071670441,0.7520122528,0.9911127687,0.0025286148,0.0006094488,1.32685977405E-06,0.0003288739,0.0054190122,0.0901505351,0.063367635,0.8569887877,0.0113737397,0.0257815327,0.0249435473,0.0260980427,0.0542866923,0.8946716785,0.5552299023,0.0424062312,0.0006011804,0.0275874808,0.0585494936,0.9922045469,0.0077955336,0.0008365525,0.0021379783,0.0121399285,0.0014053991,0.0018976904,0.0206633359,0.0044668107,0.0011332403,0.0004791091,0.0007696875,0.9987511635,Clean clothes/Tops/solidtshirts434.jpg
3406,bottlenecks/Clean clothes/Tops/printedshirts101.jpg.txt,0.0124046095,0.0001360788,0.0272230376,0.0333047174,0.0102825277,0.3125463128,0.3133915961,0.0113744503,0.04820567,0.002145401,0.004577104,0.1439699084,0.0263560005,0.049704019,0.0032309648,0.0011475687,0.0801018775,0.0012266688,0.0063383416,0.0001695482,0.00088356,0.0003575575,0.0001687182,0.0010303338,3.48803805537E-05,0.0002563598,1.19014084703E-05,0.0054465733,0.0004177879,0.0017759635,0.0050844206,0.0040990906,0.8925964236,2.27718555834E-06,1.32638269861E-05,0.0004624191,0.9991703033,5.20792795555E-08,0.0003517015,0.0886430517,0.2774235308,0.0473072641,0.0171430055,0.0062221945,0.0324294381,0.0134690301,0.3616082072,0.5924932957,0.0909991562,0.5875275731,0.0005031761,0.2889728844,0.0351081826,0.8325903416,0.1674096882,0.0004866099,0.0016776697,0.0185005665,0.0299132336,0.0066274651,0.0127695585,0.0495307371,0.0029697008,0.0642118827,0.0108075608,0.9249805808,Clean clothes/Tops/printedshirts101.jpg
3407,bottlenecks/Clean clothes/Tops/solidtshirts95.jpg.txt,0.0076253158,0.0013800086,0.7541000843,0.0053024935,0.0103309536,0.0550845712,0.0766473413,0.0201888662,0.0210402422,0.0055594677,0.0002229907,0.0266339593,0.0016869741,0.0114463428,0.0003608853,0.0023894401,0.2228333652,0.0025379946,0.0184233133,0.0018167176,0.0338364467,0.0199779198,0.0267129727,0.0337147489,0.0022971598,0.0019746253,0.0185645856,0.0148355719,0.0038736875,0.0030315102,0.0112483995,0.0289923996,0.5553284883,0.9975972772,0.0010212092,0.0004022086,0.000004533,0.0004229423,0.0005519123,0.1257224083,0.1171401143,0.929946661,0.0097840382,0.0400868803,0.1672548354,0.0819815472,0.1038111225,0.6469525695,0.2942697704,0.0332682505,0.000813312,0.0769741312,0.0369328819,0.9791972041,0.0208028201,0.0007288143,0.0026058855,0.0174815413,0.0058772448,0.0066666598,0.0297631286,0.0177488215,0.0020810727,0.0037566533,0.0178016033,0.9784417748,Clean clothes/Tops/solidtshirts95.jpg
3408,bottlenecks/Clean clothes/Tops/longsleevetshirts91.jpg.txt,0.0012212067,0.0002513773,0.0029710848,0.008117062,0.8677621484,0.0186481643,0.0353031866,0.0109194303,0.0167421754,0.0238976311,0.0012383859,0.0033209233,0.0030428853,0.0059722941,0.0005268097,6.53005263302E-05,0.0303236358,0.0007601632,0.3813040257,0.0004825859,0.0007069072,0.010675054,0.0053443802,0.0006386192,0.0012978351,0.0004085541,2.75968341157E-05,0.021327123,0.0006165401,0.0010834991,0.028022429,0.0028615906,0.5141195059,0.0009300629,0.9033821821,0.0013637794,0.0456567593,1.99378500838E-05,0.0486472547,0.0618118569,0.2853121161,0.0101662939,0.1603429466,0.0362690501,0.0249452312,0.0216655042,0.0456685759,0.907720685,0.059883453,0.0236748122,0.0002537315,0.5329078436,0.0461374335,0.9251879454,0.0748119876,0.0024345997,0.0004739054,0.0307079349,0.0055707097,0.0016587196,0.0042663701,0.0006725515,0.0005578607,0.0196879972,0.0130891195,0.9672228694,Clean clothes/Tops/longsleevetshirts91.jpg
3409,bottlenecks/Clean clothes/Tops/singlets15.jpg.txt,0.6575747132,0.0029359993,0.0009182176,0.0001863751,0.2892667949,0.0324375667,0.0044363691,0.0085003125,0.0003762386,0.0002405946,0.0007559221,0.0008665615,0.0002576471,0.0009064285,0.0001916756,0.0001486123,0.1341945827,0.000516836,0.3547363877,0.0012310758,0.0030387642,0.0192616023,0.0248267241,0.001330722,0.0036723635,0.0130522568,0.0005535373,0.1631024182,0.0008518748,0.0152642913,0.0065989611,0.0006277031,0.257139951,0.003618178,8.92776297405E-05,2.46146737481E-05,1.78739526291E-06,0.9953184724,0.0009476169,0.6227123141,0.1472586691,0.7292758226,0.0045623682,0.0264052674,0.1176505312,0.3971731067,0.0358469188,0.449329406,0.1830297559,0.096560441,0.0002605852,0.182144329,0.0322452039,0.821854949,0.1781450659,0.0003583035,0.0011737988,0.0643452257,0.0093373731,0.0013577911,0.0104506379,0.001176069,0.0002651709,0.0059717014,0.0066834236,0.9873448014,Clean clothes/Tops/singlets15.jpg
3410,bottlenecks/Clean clothes/Tops/longsleevetshirts7.jpg.txt,0.0104640275,0.0004208903,0.0011962011,0.0046779243,0.0008083503,0.1390421987,0.08520028,0.0655976236,0.2909107804,0.0008296153,0.0439606868,0.2959680557,0.0353438929,0.0200462546,0.0053549255,0.0001783801,0.2474613339,0.0020547435,0.2384283096,0.0045725363,0.0217703786,0.13420102,0.028790608,0.0050710966,0.0020731273,0.0008951393,0.0023958778,0.0292888749,0.0040466799,0.0022216144,0.0047219158,0.0240711048,0.2479356676,0.0179282911,0.9763166308,0.000137359,0.0003113018,3.27178240696E-05,0.0052737035,0.0305968411,0.0775620937,0.8813730478,0.1343606561,0.3239697218,0.0586394146,0.0512798093,0.0441251919,0.8459555507,0.1852139533,0.0330733657,0.0005924914,0.1818554103,0.2274344862,0.9547586441,0.0452413522,0.0005967129,0.0004773554,0.0183475781,0.0046514836,0.0091082472,0.006086553,0.0022950144,0.0001368589,0.0090658143,0.0137488404,0.9771854281,Clean clothes/Tops/longsleevetshirts7.jpg
3411,bottlenecks/Clean clothes/Tops/solidtshirts571.jpg.txt,0.8351998925,0.0568298884,0.0232552644,0.002691607,0.0206020791,0.0133961495,0.0137706818,0.0160127841,0.0031730612,0.0005513654,0.0022093919,0.005822944,0.0002707875,0.0022649677,0.0034525902,0.0004966107,0.0541546531,0.015536949,0.2800199091,0.0066129016,0.251450032,0.0250761658,0.0675428733,0.0509696491,0.0096417759,0.0184216779,0.0047180932,0.0185137186,0.0026896216,0.0178301614,0.0153993163,0.0057059317,0.1557166725,0.9432071447,0.0248303507,0.0004637141,2.28856697504E-06,0.0091196587,0.0223769322,0.0485540591,0.3405075669,0.8459495902,0.0177533291,0.1352674365,0.2584212422,0.1117761508,0.0334370732,0.5963655114,0.4348021448,0.0639757961,0.0020590259,0.1117478758,0.2267138362,0.9955238104,0.004476178,0.0034665584,0.0079220887,0.0447308458,0.0035481756,0.0087839784,0.0060916813,0.0051363767,0.0001921769,0.0039314148,0.0123445764,0.9837239981,Clean clothes/Tops/solidtshirts571.jpg
3412,bottlenecks/Clean clothes/Tops/solidtshirts110.jpg.txt,0.0010988812,0.0020642418,0.0196191892,0.0262852926,0.4520950913,0.0076344144,0.0064429012,0.0155399321,0.0421242826,0.4128308296,0.0035901549,0.0006600953,0.0056124642,0.0032458049,0.0002055642,0.0009509716,0.0173638109,0.0009316146,0.0301448032,0.0003141929,0.0117457611,0.0025711225,0.0028673264,0.0019897751,0.0007549685,0.0002827775,0.0006988472,0.0081820525,0.0019978031,0.0016281134,0.0030511878,0.0013839195,0.9140919447,0.9437247515,0.0164879207,0.0009182089,3.53815084964E-05,0.0014856837,0.0373480394,0.0169754568,0.0415917002,0.7705982924,0.0191641767,0.0943254903,0.0313401967,0.2383469343,0.090051271,0.6402616501,0.3652554154,0.0269990712,0.0001937301,0.1480784416,0.0778599083,0.9851613045,0.0148387365,0.0008705727,0.0006614519,0.0285311621,0.0010714036,0.002595285,0.0061820443,0.0027670523,0.0002743212,0.0139624001,0.0027300878,0.9833074808,Clean clothes/Tops/solidtshirts110.jpg
3413,bottlenecks/Clean clothes/Tops/graphictshirts240.jpg.txt,0.0064875437,0.0002813895,0.9465526342,0.0007890349,0.0203047357,0.0001796169,0.0235427227,0.0001069785,0.0002201447,0.0002171782,9.43593477132E-05,4.76766945212E-05,9.14675620152E-05,0.0010422536,3.59731238859E-05,6.31771126791E-06,0.7533547878,0.0284402836,0.066820696,0.0051255263,0.0181926545,0.042644117,0.0010864672,0.0159387141,0.0060510375,0.0135217998,0.0017142512,0.0267742127,0.0026493475,0.0025104291,0.0039210725,0.0049552633,0.0062993844,0.9011147618,0.0772949532,0.0003738651,1.79576454684E-05,0.0002217745,0.0209767558,0.2314470112,0.9320955276,0.9296827316,0.0030381514,0.0427843556,0.0495612472,0.0787787586,0.0468140505,0.8248459101,0.0970282182,0.0339331701,0.0001685258,0.1479602456,0.1559725553,0.9950968623,0.0049031018,0.0001399205,0.0004104066,0.0220167357,0.0039565442,0.0058421176,0.0027078858,0.0065518664,0.0001475357,0.0157166068,0.0003081667,0.983975172,Clean clothes/Tops/graphictshirts240.jpg
3414,bottlenecks/Clean clothes/Tops/shortsleeveshirts240.jpg.txt,0.0016077852,0.0036253012,0.030730512,0.033136785,0.6833775043,0.029504694,0.0818435326,0.0048040859,0.0157503989,0.0905446857,0.003329868,0.0033978825,0.005788764,0.0111438315,0.0006117212,0.0008025463,0.0015372062,0.0002031803,0.0054870006,0.0001498972,0.0001341887,9.6084557299E-05,0.0004365964,4.74038133689E-05,4.78683723486E-05,4.24007739639E-05,7.81341714173E-06,0.0003575044,6.50092260912E-05,0.0001016393,0.0002883789,4.11562505178E-05,0.9909567237,0.0005896867,0.0012258965,0.8312716484,0.1573486924,2.63205201918E-05,0.0095378002,0.047230579,0.0315802209,0.0126139866,0.1807435751,0.0407110602,0.038191475,0.0684129223,0.0798947141,0.8135008812,0.1650116742,0.0426050015,0.0006965757,0.3426909149,0.0522161871,0.8979193568,0.1020805687,0.0021972866,0.0008664514,0.0076291161,0.0135969995,0.0045405026,0.0403873585,0.0130596859,0.0005154283,0.0563387237,0.0029759754,0.9406852722,Clean clothes/Tops/shortsleeveshirts240.jpg
3415,bottlenecks/Clean clothes/Tops/graphictshirts1668.jpg.txt,0.0173392929,0.0024361904,0.0097796191,0.0121420873,0.0033806355,0.56701231,0.081387192,0.1542836726,0.0056734164,0.0009587779,0.010152082,0.0859400406,0.0035184373,0.0405957811,0.0036054971,0.0017949489,0.2308414131,0.0069027739,0.0786750764,0.0038935454,0.0924707279,0.0178449396,0.0093395412,0.0193278361,0.0046435054,0.001788531,0.001933579,0.0570217371,0.0061025731,0.0213749576,0.0153294355,0.0219799411,0.4105299413,0.9222735167,0.0028815358,0.0026025032,1.92575425899E-05,0.0006473681,0.0715758502,0.0644657016,0.4572854042,0.8892349601,0.0038833069,0.0775865465,0.1856725514,0.0589678474,0.0596242771,0.695735395,0.62744838,0.0220964365,0.0015520938,0.0357604809,0.1850051731,0.9817550778,0.0182449929,0.0016952374,0.0040868158,0.0116949929,0.0035528266,0.0049421876,0.0262592752,0.0183518603,0.0002100667,0.0066978266,0.0145791126,0.9787230492,Clean clothes/Tops/graphictshirts1668.jpg
3416,bottlenecks/Clean clothes/Tops/graphictshirts1387.jpg.txt,0.0191467181,0.0061650565,0.1638928056,0.0316344462,0.6346923113,0.0504231416,0.0236653723,0.0075198612,0.008356289,0.0151073793,0.0020946043,0.013504019,0.0003857671,0.0194585491,0.0023450002,0.0016087204,0.0367166996,0.0009139208,0.0690552816,0.0016458217,0.015866166,0.0034284997,0.0118491249,0.0028316984,0.0159953665,0.0157422144,0.000543188,0.0031421019,0.0010313324,0.0010940057,0.0075398688,0.0015032727,0.8111014366,0.3222585917,0.472299099,0.0022846428,0.0099670393,0.0009604007,0.1922302097,0.0632455647,0.0185015481,0.4771488011,0.0049903253,0.1709739119,0.0165301766,0.0370383486,0.0173424762,0.9290890098,0.3634928465,0.0451262519,0.0004043697,0.5868966579,0.0802593529,0.7948952913,0.2051047385,0.0017227762,0.0010848691,0.1014549136,0.0281769522,0.0086553404,0.0033219194,0.001542255,0.0017941146,0.0047975029,0.0003670931,0.9948353767,Clean clothes/Tops/graphictshirts1387.jpg
3417,bottlenecks/Clean clothes/Tops/shortsleeveshirts87.jpg.txt,0.0123117371,0.0015369408,0.0059263823,0.0061067846,0.0528421775,0.5803912878,0.2010643184,0.019329926,0.0238381512,0.0022321406,0.0315007977,0.0209427532,0.000693562,0.0373567156,0.0019822291,0.0019441023,0.012741508,0.0003042665,0.000677688,0.0009203215,0.0022270773,0.0033412755,0.0055896956,0.0004848394,0.0003391374,0.0004655066,0.000051657,0.0004937961,0.0001196654,0.0004369636,0.0003234893,0.0001623615,0.9713208079,0.0236893035,0.0024005407,0.8276935816,0.0849992558,0.0002631275,0.0609542802,0.034977749,0.0215906966,0.1303953975,0.1593570262,0.1368433982,0.0273789987,0.0470889732,0.050310228,0.8752217889,0.5228070021,0.0543620065,0.0007872843,0.2810122967,0.0864306837,0.8749485612,0.1250514537,0.0022597096,0.0031806054,0.0080332179,0.0114781959,0.0024368623,0.0515960902,0.0268627871,0.0007082684,0.0165236313,0.0041908207,0.9792855382,Clean clothes/Tops/shortsleeveshirts87.jpg
3418,bottlenecks/Clean clothes/Tops/graphictshirts886.jpg.txt,0.9276642203,0.021780774,0.0028297256,0.0001956931,0.0045663165,0.003482146,0.0047979844,0.015222027,0.0006040091,8.16411411506E-05,0.0065002711,0.0081803799,0.0004482655,0.001225037,0.0008806839,0.0015407461,0.0401421227,0.0080031361,0.11309921,0.0019778761,0.085754782,0.1831675172,0.2290351838,0.066930376,0.02085579,0.0125955539,0.0086902734,0.0427032039,0.0043408019,0.0095498599,0.0832069591,0.0138566149,0.076090686,0.9959501028,0.0012879379,3.6341141822E-05,2.31898411585E-07,0.000828444,0.0018969619,0.1289072782,0.5243140459,0.8983970284,0.0085345488,0.253342092,0.095382452,0.0407215357,0.0292994604,0.8345965147,0.3872103095,0.084186472,0.0005835132,0.0924387351,0.1822469234,0.9953468442,0.0046531665,0.0025214448,0.0044621057,0.0108820461,0.0021711697,0.0033541466,0.0043781004,0.0026895544,9.18698424357E-05,0.0015605744,0.002467195,0.9959722161,Clean clothes/Tops/graphictshirts886.jpg
3419,bottlenecks/Clean clothes/Tops/graphictshirts410.jpg.txt,0.0019603332,0.0003836856,0.3993770778,0.007162598,0.0407425202,0.0270512979,0.3095248938,0.0026489259,0.0054985038,0.0038795094,0.0003801468,0.0161744021,0.0119313058,0.1550433487,0.0172910485,0.0009504762,0.7850119472,0.0004514408,0.0199183989,0.0012794976,0.010747035,0.0102271354,0.0030522614,0.0046998435,0.0101133278,0.0002021461,0.0023047898,0.0661173388,0.0016715861,0.0036621897,0.0071691531,0.0639568567,0.0094150146,0.9906446934,0.0053460309,0.0001320743,1.25769156512E-05,0.0001308916,0.0037337989,0.9605281949,0.3987980187,0.9567515254,0.0024322383,0.0139119141,0.1387048066,0.1361435652,0.0257233661,0.6994283199,0.2404039204,0.0757344589,0.0035853921,0.0479380228,0.1594288945,0.9156400561,0.0843599141,0.0011408351,0.0009599449,0.0117958775,0.0028482976,0.0043215682,0.0060479469,0.0043243696,0.0003885264,0.0092268372,0.0164092965,0.9743638039,Clean clothes/Tops/graphictshirts410.jpg
3420,bottlenecks/Clean clothes/Tops/stripedtshirts106.jpg.txt,0.4338794947,0.1954391301,0.0275112186,0.0008799434,0.0808773935,0.1257647574,0.0310380124,0.0323422737,0.0028646165,0.0059869997,0.0272931177,0.0027680951,0.0067630103,0.0046984884,0.0017319656,0.020161448,0.2055186182,0.0063693631,0.1247570515,0.0007885101,0.1915322691,0.0576234832,0.105724141,0.0022644484,0.0195076726,0.0028418694,0.0215610899,0.0775814056,0.0006890204,0.0072248988,0.0209920052,0.0071769375,0.1478472203,0.9731479287,0.0002829736,0.0013903189,1.09968523248E-05,0.0007653466,0.0244024284,0.002638588,0.0862431973,0.5631059408,0.0068313726,0.391726166,0.0368378684,0.030592924,0.0089379447,0.9236311913,0.7023977041,0.0289922804,0.0004654108,0.275639534,0.1116313487,0.987732172,0.0122678252,0.0007988571,0.0062727141,0.622192204,0.079636544,0.0785011798,0.0225174222,0.0081693288,0.0005140947,0.020476738,0.0028018812,0.976721406,Clean clothes/Tops/stripedtshirts106.jpg
3421,bottlenecks/Clean clothes/Tops/polos313.jpg.txt,0.0018888974,0.0001278247,0.0030630257,0.0019633183,0.0039553833,0.2610968053,0.6620705724,0.0213405136,0.0308902971,0.000869991,0.0001109264,0.0019292301,0.0001560556,0.0100218235,0.0003290843,0.0001862937,0.2345225066,0.0004163716,0.0864746943,0.0002161175,0.0014722091,0.0243518893,0.0040929466,0.0259503517,0.0004760258,0.0005672236,0.000303811,0.0180201158,0.0004176545,0.0253398363,0.0003481802,0.009352101,0.5676779747,0.0006624056,4.46658596047E-05,0.0005888226,6.72338842378E-07,7.19034869689E-05,0.998631537,0.0204586759,0.0475485213,0.0062542437,0.0419528075,0.1468547732,0.0151506169,0.0682319403,0.0136653194,0.9029521346,0.2933023572,0.0189460181,0.0007041348,0.2334564626,0.1069975868,0.9708042741,0.0291957222,0.0019293112,0.0010178534,0.0235262122,0.0047746878,0.0058696438,0.0020652472,0.0019280096,0.0001729907,0.0074463943,0.0071427119,0.9854109287,Clean clothes/Tops/polos313.jpg
3422,bottlenecks/Clean clothes/Tops/graphictshirts663.jpg.txt,0.8924522996,0.0235827807,0.0004086589,0.0003160917,0.005305713,0.0116456337,0.0025056512,0.0152093684,0.0002564974,0.0015320361,0.0058280807,0.0088706994,0.0007215168,0.0010076981,0.0233750809,0.0069821742,0.0256137904,0.0003753919,0.3352446258,0.0019478092,0.0330242217,0.0244673863,0.0584360622,0.0519667789,0.0084311599,0.0102291182,0.0176487621,0.2728270888,0.0521816052,0.0135430591,0.0189855304,0.0099059138,0.0651717409,0.9952307343,0.0009550692,0.0003848902,2.95146332974E-06,0.0025439919,0.000882337,0.9175991416,0.1422320157,0.9025877118,0.0062789144,0.0169141423,0.0721427277,0.067324914,0.1511646211,0.7093676925,0.2939125597,0.0766784176,0.0010251236,0.164104715,0.2432975024,0.9836620688,0.0163379386,0.0039589368,0.0024344688,0.0119624455,0.0017127676,0.0016397544,0.0197626296,0.0042579882,0.0004643119,0.002145594,0.0036442741,0.994210124,Clean clothes/Tops/graphictshirts663.jpg
