bottleneck_dir,vector,dir
bottlenecks/Clean clothes/Shoes/shoes1336.jpg.txt,"0.1152305603, 0.042330604, 0.1749860644, 0.0138827655, 0.245540604, 0.0469390154, 0.0798666552, 0.0401822813, 0.1144013703, 0.0604486354, 0.0059720017, 0.0363584496, 0.0055961045, 0.0045677307, 0.0006905369, 0.0130066173, 0.5616425276, 0.0094961887, 0.0339683555, 0.0194218196, 0.0572644249, 0.0310190711, 0.1572152674, 0.0008147365, 0.0034627407, 0.0004143071, 0.00092037, 0.0734305605, 0.0047034784, 0.000608049, 0.0015741029, 0.0028744782, 0.0411694907, 0.0001938919, 0.0006236391, 0.8448292613, 0.149025321, 0.0011466326, 0.0018682561, 0.0023129473, 0.082797341, 0.0163236652, 0.8593400717, 0.0538791567, 0.1192118526, 0.1057502031, 0.1487764716, 0.0008126926",Clean clothes/Shoes/shoes1336.jpg
bottlenecks/Clean clothes/Shoes/shoes2032.jpg.txt,"0.0137548735, 0.0093977069, 0.7423900366, 0.1208780259, 0.0294672195, 0.0146549717, 0.0323048197, 0.0009067245, 0.001256732, 0.0089892047, 0.0072139008, 0.0060720467, 0.0112692593, 0.0009046248, 0.000191931, 0.0003478471, 0.1794193536, 0.0284003206, 0.0865574181, 0.0591370054, 0.0221755095, 0.0043381196, 0.0219132341, 0.0002561625, 0.0020117178, 0.0039193537, 0.0039479597, 0.0056397696, 0.0017284729, 0.0002590321, 0.0006825093, 0.0135431867, 0.5660709143, 0.2299188226, 0.0031262503, 0.1117120162, 0.0159751382, 0.1979857534, 0.2422053814, 0.1990766227, 0.0363853835, 0.0079054553, 0.1003969088, 0.0188285001, 0.7936267853, 0.084901467, 0.0941794738, 0.0166598987",Clean clothes/Shoes/shoes2032.jpg
bottlenecks/Clean clothes/Shoes/shoes737.jpg.txt,"0.0171720535, 0.012578791, 0.8257283568, 0.0590028837, 0.0461877994, 0.0034777676, 0.0178623591, 0.0002613926, 0.0018289321, 0.0028414393, 0.0029276062, 0.0026313826, 0.0050879964, 0.0018593555, 0.0002477065, 0.0003042533, 0.004128308, 0.0016574211, 0.0533913486, 0.075216338, 0.0015139453, 0.0048412951, 0.0106248837, 5.48153366253E-06, 0.0006718614, 8.32705700304E-06, 6.43059247523E-05, 0.0003646102, 0.000150731, 4.82649447804E-05, 0.0002748033, 0.0014960947, 0.845541954, 0.0001125508, 0.7508196831, 0.0277206954, 0.0014432985, 0.0006750794, 0.1531001329, 0.0661286563, 0.0099209091, 0.0046499716, 0.0400227457, 0.8934778571, 0.8977651596, 0.0238501113, 0.0884478837, 0.0003631936",Clean clothes/Shoes/shoes737.jpg
bottlenecks/Clean clothes/Shoes/shoes868.jpg.txt,"0.0019473468, 0.0011498166, 0.0602851771, 0.7827246785, 0.035529241, 0.0022725079, 0.0875692964, 0.0011845967, 0.0010818862, 0.0051655956, 0.0006268115, 0.0013173091, 0.0152320499, 0.0002534164, 0.0032153376, 0.0004449182, 0.1249304488, 0.0484961942, 0.0978327543, 0.2747356296, 0.0094162868, 0.0022682247, 0.0242996775, 0.0017425605, 0.0004199946, 0.0001485262, 0.0001982745, 0.0004758188, 0.0073730359, 0.0005085034, 0.0013514409, 0.0045210333, 0.4012815654, 0.5547739267, 0.0235997941, 0.140547052, 0.0055449144, 0.0030477957, 0.0631895959, 0.2092970312, 0.0118689872, 0.0456974171, 0.0492143817, 0.1157485396, 0.6093863845, 0.0350975245, 0.3893163204, 0.0058735544",Clean clothes/Shoes/shoes868.jpg
bottlenecks/Clean clothes/Shoes/shoes1416.jpg.txt,"0.992407918, 0.0009495915, 0.0001197985, 4.37263042841E-05, 0.0013680801, 0.0011139999, 0.0013482767, 0.0012158742, 0.0006030389, 5.56588893232E-05, 4.70641061838E-05, 0.0003687193, 4.77406501886E-05, 7.02953839209E-05, 1.10597493403E-05, 0.0002289994, 0.0891940743, 0.0053772833, 0.0319660194, 0.007052233, 0.0289861299, 0.0204008892, 0.408459574, 0.0018527508, 0.0125226099, 0.0001834205, 0.0009693052, 0.328517139, 0.0003009996, 0.000019508, 0.0004463491, 0.0010565293, 0.0626950786, 2.45491628448E-06, 6.13887959844E-06, 0.9358252287, 0.0640190989, 0.0001028458, 2.67411542154E-05, 1.76081994141E-05, 0.1898954958, 0.0103347441, 0.9725446701, 0.0096653365, 0.2791947424, 0.1202477515, 0.0483175702, 0.0014474886",Clean clothes/Shoes/shoes1416.jpg
bottlenecks/Clean clothes/Shoes/shoes1274.jpg.txt,"0.4925408959, 0.322828263, 0.018009387, 0.1052758843, 0.0128915319, 0.0186071172, 0.0039141923, 8.71609008755E-05, 0.0041003623, 0.0018818937, 0.0036507251, 0.0035432735, 0.0088639138, 0.000106697, 0.0007282583, 0.002970434, 0.0178120304, 0.0031413427, 0.019833779, 0.5509120822, 0.0026606368, 0.0037974142, 0.0054608448, 0.0003415757, 0.0011881426, 0.0001239129, 0.000017621, 0.0004677891, 0.0002859775, 2.82408194607E-07, 0.0001268849, 0.0006417931, 0.3931879401, 0.0076568881, 0.0085875094, 0.8890044093, 0.0065664691, 0.0167292971, 0.0438943096, 0.0275612343, 0.0102423886, 0.0762702152, 0.2309593558, 0.0506087169, 0.8251539469, 0.105140999, 0.1681303382, 0.003470341",Clean clothes/Shoes/shoes1274.jpg
bottlenecks/Clean clothes/Shoes/shoes1032.jpg.txt,"0.4577731192, 0.2782846093, 0.0242308863, 0.0552650355, 0.091287598, 0.0304344743, 0.0180259645, 0.0012363698, 0.0058637131, 0.0110531934, 0.0031528, 0.0055317329, 0.0079480102, 0.0003444738, 0.0058665937, 0.0037015073, 0.1370142996, 0.0604896918, 0.1023726091, 0.1649465263, 0.0708435997, 0.0202650912, 0.0753985047, 0.0105943261, 0.0057996623, 0.0035625901, 0.0003515405, 0.0036310027, 0.0012347829, 5.02575821884E-05, 0.0059997118, 0.0055875569, 0.3318581581, 0.0071950634, 0.002762805, 0.886176765, 0.0374708548, 0.0194586683, 0.0118475137, 0.0350882821, 0.034017615, 0.1422275901, 0.4027729928, 0.0184264313, 0.4507665634, 0.1004991755, 0.1840964705, 0.0026079216",Clean clothes/Shoes/shoes1032.jpg
bottlenecks/Clean clothes/Shoes/shoes1100.jpg.txt,"0.0021271044, 0.0021820625, 0.901804328, 0.0062304116, 0.0455185212, 0.003488915, 0.019257782, 0.0005467187, 0.0020097636, 0.0088865487, 0.0033267436, 0.0010678456, 0.0009968103, 0.0015411405, 0.0002985458, 0.0007168989, 0.2012759447, 0.0967563018, 0.0196208581, 0.1563684046, 0.0087786997, 0.0035745478, 0.0092446804, 0.0002080686, 0.0013941736, 7.30956016923E-05, 0.0006136567, 0.002674592, 0.0014853175, 0.0008796449, 0.0005904355, 0.0058771907, 0.4905844331, 0.002424391, 0.3780576289, 0.4657721817, 0.0174312536, 0.0049759815, 0.0084660919, 0.1228725165, 0.0424301885, 0.0393942669, 0.1632460207, 0.941470623, 0.4226115644, 0.0604708269, 0.4815159142, 0.0015844173",Clean clothes/Shoes/shoes1100.jpg
bottlenecks/Clean clothes/Shoes/shoes1526.jpg.txt,"0.6053126454, 0.2213529199, 0.0756021515, 0.0095718428, 0.0486945771, 0.0032495731, 0.0077957665, 0.0003752002, 0.0033312154, 0.0062530921, 0.0009635528, 0.0039206585, 0.0109600164, 6.83386679157E-05, 0.0005139566, 0.0020345191, 0.089513801, 0.0024452815, 0.276283443, 0.1800108701, 0.040119905, 0.0119796703, 0.0401340052, 0.0012115439, 0.0028736226, 0.0032976943, 0.0002441551, 0.017186597, 0.0040483703, 1.01997165984E-05, 0.0037180579, 0.0020098193, 0.3249129951, 0.0082603935, 0.0004614731, 0.9548636675, 0.0139625585, 0.002790906, 0.0120848482, 0.0075761341, 0.0451664589, 0.0317214467, 0.4314483106, 0.0123836976, 0.7699424624, 0.0262372717, 0.0709096193, 0.0017714292",Clean clothes/Shoes/shoes1526.jpg
bottlenecks/Clean clothes/Shoes/shoes1385.jpg.txt,"0.8382279277, 0.0563115105, 0.0021363376, 0.0086238421, 0.0151530355, 0.0280027911, 0.0254630242, 0.000551718, 0.0047453144, 0.0028500657, 0.0016965925, 0.0023572089, 0.0025119977, 0.000132939, 0.0065787486, 0.004656937, 0.1409635842, 0.0551038198, 0.0037637528, 0.0899912715, 0.014652865, 0.0077176392, 0.0295067765, 0.0055645248, 0.0120496787, 9.0691864898E-05, 0.0001708895, 0.0030549946, 0.0004434374, 0.0004250595, 0.0115704471, 0.001517583, 0.6234130263, 0.0003722306, 0.0037486649, 0.916597724, 0.071849905, 0.0007182471, 0.001087686, 0.0056255204, 0.0298116095, 0.0764437988, 0.7997581959, 0.167282179, 0.1825615466, 0.1763759106, 0.3414468765, 0.0028101997",Clean clothes/Shoes/shoes1385.jpg
bottlenecks/Clean clothes/Shoes/shoes722.jpg.txt,"0.0027948823, 0.1297632307, 0.4204960763, 0.3371793628, 0.0362047181, 0.0015423903, 0.0097873062, 0.0005276251, 0.0026055851, 0.0214757249, 0.0063111498, 0.0045917197, 0.0186041389, 0.0005518223, 0.0061282576, 0.0014360105, 0.025345983, 0.0060637351, 0.2016303986, 0.2041250318, 0.009648202, 0.0030064508, 0.008608805, 0.000020614, 0.0016053636, 4.00225035264E-05, 0.0001410978, 0.0039553074, 0.0007731262, 0.0013923707, 0.0011070118, 0.0015816026, 0.5309548974, 2.96333782899E-05, 0.9811165333, 0.002322708, 0.0001311735, 9.1840433015E-05, 0.0114780078, 0.004830203, 0.0125657059, 0.0282609332, 0.0334579386, 0.9605485797, 0.1556254923, 0.0344401449, 0.8834207058, 0.0003569848",Clean clothes/Shoes/shoes722.jpg
bottlenecks/Clean clothes/Shoes/shoes1062.jpg.txt,"0.0080617284, 0.0442010239, 0.0382570028, 0.0559105724, 0.163986966, 0.0882374272, 0.2614200711, 0.027862953, 0.0436064042, 0.1295293421, 0.0214414112, 0.0151949963, 0.0642431229, 0.0004910761, 0.0328939073, 0.0046620122, 0.6377185583, 0.0864777938, 0.030498812, 0.0515812151, 0.0367699564, 0.0037725116, 0.0312829539, 0.0010038562, 0.0081646144, 0.0006709278, 0.0004433797, 0.0015527804, 0.0051113223, 0.0001388876, 0.0161240846, 0.0041690171, 0.0845193639, 0.010292449, 0.0039956006, 0.836356163, 0.0906318128, 0.0022103998, 0.0084134564, 0.0481001884, 0.0361434072, 0.2998064756, 0.64172405, 0.0589370653, 0.0305847246, 0.2042151093, 0.894759357, 0.0035539325",Clean clothes/Shoes/shoes1062.jpg
bottlenecks/Clean clothes/Shoes/shoes999.jpg.txt,"0.091709286, 0.0533904769, 0.1160131022, 0.0265949108, 0.6164616346, 0.0042020874, 0.0676648617, 0.0015556948, 0.0019559455, 0.0078275548, 0.008228722, 0.0010859619, 0.0020370334, 0.0007555268, 0.0003812522, 0.0001358931, 0.0555887334, 0.0022095428, 0.020195758, 0.0264524333, 0.0043122061, 0.002472755, 0.0026520784, 0.000019408, 0.0082430514, 0.0003837069, 0.000208664, 0.0019553793, 0.000882132, 1.05383487607E-05, 1.63007302945E-06, 0.0009799188, 0.8734320998, 0.0215906892, 0.275236994, 0.390312314, 0.057646092, 0.0262048785, 0.0561055578, 0.1729034632, 0.0160665754, 0.003268633, 0.0797847211, 0.4725764394, 0.2221999466, 0.1518918276, 0.3914011419, 0.0016852627",Clean clothes/Shoes/shoes999.jpg
bottlenecks/Clean clothes/Shoes/shoes895.jpg.txt,"0.0019697619, 0.0563355498, 0.1536431611, 0.5134280324, 0.0079603419, 0.0174399111, 0.0825359225, 0.0029970019, 0.0048420294, 0.0196056534, 0.0026473254, 0.0533153303, 0.0577193834, 0.0013859151, 0.0206184275, 0.0035562012, 0.0793445706, 0.0441241413, 0.1676525474, 0.2631817162, 0.024526488, 0.0016660891, 0.0093209976, 0.0003972509, 0.000884908, 0.0004147548, 0.0003994859, 0.0028971245, 0.0026348527, 0.0004182242, 0.0098273056, 0.0101198116, 0.3821897209, 0.1767227352, 0.0166265126, 0.412535727, 0.0233940613, 0.003405116, 0.1608629078, 0.2064528763, 0.0119278962, 0.0424987078, 0.1727195084, 0.0480747819, 0.4427092969, 0.0764925033, 0.2670274973, 0.0035524534",Clean clothes/Shoes/shoes895.jpg
bottlenecks/Clean clothes/Shoes/shoes1900.jpg.txt,"0.0009850598, 0.0102745732, 0.0138009191, 0.8898332715, 0.002966177, 0.002694085, 0.0200652238, 9.69457687461E-05, 0.000559014, 0.0025539082, 0.0004538852, 0.0106519768, 0.0203714631, 8.68492716108E-05, 0.0244221501, 0.0001844505, 0.0804762021, 0.2005539834, 0.128948614, 0.1115334108, 0.008368955, 0.0032893075, 0.0087095033, 0.0032325631, 0.0005510172, 7.40357863833E-05, 8.2424186985E-05, 0.0005638588, 0.0012880678, 0.0004792153, 0.0183116011, 0.0037826714, 0.4297545552, 0.0421555713, 0.0941450298, 0.169735983, 0.0094931573, 0.0048601809, 0.1018105149, 0.5777996182, 0.0115896463, 0.0397635028, 0.0487900302, 0.1574797183, 0.3275966048, 0.0467552766, 0.5996001959, 0.0032620111",Clean clothes/Shoes/shoes1900.jpg
bottlenecks/Clean clothes/Shoes/shoes431.jpg.txt,"0.046343185, 0.0361520797, 0.0162041355, 0.0126727084, 0.5938344598, 0.0568849854, 0.1588852257, 0.0060877078, 0.0164352283, 0.0136373993, 0.0055217301, 0.0209994074, 0.005964247, 0.0001008406, 0.0014516887, 0.0088249492, 0.4855903387, 0.021599412, 0.0061582788, 0.113277562, 0.007673745, 0.0359256007, 0.2038478106, 0.0020090127, 0.0114947157, 0.0001032005, 0.000285593, 0.003826827, 0.0096756229, 1.8780827304E-05, 0.0013980441, 0.0032756878, 0.0938398466, 0.0003465195, 0.0010530897, 0.9479833245, 0.0428159721, 0.0017873388, 0.0007449117, 0.0052688345, 0.079606764, 0.1008791551, 0.786139071, 0.0443115085, 0.2349351645, 0.1985500306, 0.2751445174, 0.0079549626",Clean clothes/Shoes/shoes431.jpg
bottlenecks/Clean clothes/Shoes/shoes1236.jpg.txt,"0.0009568488, 0.0001863718, 0.9199627042, 0.0006665687, 0.0254120007, 0.0068356688, 0.0340448953, 0.0009031633, 0.0031604723, 0.0042051449, 0.0018010783, 0.0009231727, 0.0006387852, 0.000183504, 0.000017348, 0.0001022492, 0.6539790034, 0.0098195123, 0.0405577347, 0.0281160753, 0.0156920571, 0.0141396634, 0.0115486169, 0.0003325282, 0.0040836576, 0.0020035233, 0.0089380657, 0.0065324372, 0.0054314677, 0.0013705784, 2.80497060885E-05, 0.0037093209, 0.1937177777, 0.010532612, 0.0038706928, 0.3483475149, 0.6021581888, 0.0044663153, 0.0145661905, 0.0160584729, 0.042101752, 0.008261106, 0.5354569554, 0.0480721071, 0.1416489631, 0.0643692613, 0.1780505925, 0.0032287242",Clean clothes/Shoes/shoes1236.jpg
bottlenecks/Clean clothes/Shoes/shoes629.jpg.txt,"0.001620329, 0.0159747303, 0.7192412615, 0.1372218281, 0.0557826422, 0.0033007078, 0.0172908287, 0.0004003965, 0.0014027259, 0.0126273027, 0.0051110368, 0.0073671401, 0.0150151588, 0.0029884335, 0.0040204045, 0.0006350578, 0.0302044842, 0.0396618433, 0.1029451117, 0.3898680508, 0.0055493549, 0.005353061, 0.002488703, 0.000174933, 0.0001705746, 5.43429268873E-05, 0.0001301306, 0.0025938496, 0.0015167714, 0.0017300916, 0.0062092626, 0.0035415532, 0.407807827, 0.0001605062, 0.7692297101, 0.0240786728, 0.0016081162, 0.0005081406, 0.1303929687, 0.074021861, 0.0252958462, 0.0330989994, 0.0337372907, 0.9073599577, 0.9212496281, 0.0171219278, 0.1116874218, 0.0007588526",Clean clothes/Shoes/shoes629.jpg
bottlenecks/Clean clothes/Shoes/shoes1580.jpg.txt,"0.0030497853, 0.0010241488, 0.902897954, 0.0039808271, 0.0737302005, 0.0005367806, 0.0098213777, 0.0004840489, 0.0005357986, 0.0021468215, 0.0006804795, 0.0001753536, 0.0006608549, 0.0001077414, 7.89663390606E-05, 8.88997965376E-05, 0.1636265367, 0.0037928198, 0.0809926912, 0.0490142778, 0.0122534996, 0.0045950315, 0.0268555023, 9.7957716207E-05, 0.0206381138, 0.0015890738, 0.0008013102, 0.0006124985, 0.0011732515, 0.000428417, 4.87678807986E-05, 0.0042009242, 0.6292793155, 0.021923203, 0.1348374039, 0.4232786894, 0.1766001433, 0.007352395, 0.1552025378, 0.0808055922, 0.0147388298, 0.0035415746, 0.2020000517, 0.3343425989, 0.5505465865, 0.1042823493, 0.0739621818, 0.00101495",Clean clothes/Shoes/shoes1580.jpg
bottlenecks/Clean clothes/Shoes/shoes1699.jpg.txt,"0.8527292609, 0.0279615819, 0.0064790817, 0.0002396698, 0.10335996, 0.0012507237, 0.0022461452, 0.001811449, 0.0026794928, 0.0002282648, 0.0004988977, 7.8860866779E-05, 2.92823897325E-05, 0.0002400782, 4.19814023189E-06, 0.0001630948, 0.0805561841, 0.0083475783, 0.0311902128, 0.0218498129, 0.0337517485, 0.0049221385, 0.1098741069, 0.0002501123, 0.022251172, 0.0002663955, 0.0027204964, 0.0022393935, 9.66621155385E-05, 0.000014307, 3.87542349927E-05, 0.0023958019, 0.6792351007, 5.79168481636E-05, 0.0036998536, 0.9299607873, 0.0620227829, 0.0005965312, 0.0019422382, 0.0017197719, 0.032277815, 0.0064671994, 0.5032531023, 0.0790715143, 0.3702583313, 0.1408799887, 0.1673495919, 0.0010547442",Clean clothes/Shoes/shoes1699.jpg
bottlenecks/Clean clothes/Shoes/shoes240.jpg.txt,"0.0022617306, 0.006439182, 0.0613187887, 0.6598978639, 0.001031057, 0.005684502, 0.0285484362, 0.000514614, 0.0009582725, 0.0020143604, 0.001150627, 0.0760542676, 0.1435821205, 0.0010555605, 0.0085525857, 0.0009360609, 0.0107522057, 0.0152700059, 0.2526780963, 0.2674593925, 0.0062512783, 0.0042041144, 0.00518808, 0.0003084211, 0.0001064091, 0.000067883, 0.0001242474, 0.0005126419, 0.0027059813, 0.001406486, 0.0033219545, 0.0019440581, 0.4276987612, 0.0093727801, 0.0627007335, 0.0147922076, 0.0019708143, 0.0002256717, 0.8176702261, 0.0932676122, 0.0151400557, 0.0112641407, 0.0382610001, 0.3024695218, 0.9584311247, 0.0118482234, 0.0562056564, 0.0003837539",Clean clothes/Shoes/shoes240.jpg
bottlenecks/Clean clothes/Shoes/shoes736.jpg.txt,"0.0011239665, 0.2213083357, 0.0359018706, 0.6467327476, 0.0226755794, 0.0015547028, 0.0093384758, 0.0003242772, 0.0023579972, 0.0169444382, 0.0046207318, 0.0036273487, 0.0083020302, 0.000239433, 0.0242344365, 0.0007136575, 0.0294786226, 0.0420860276, 0.4551002383, 0.1137476116, 0.0416230783, 0.003094746, 0.0084605692, 0.0001300469, 0.0018315823, 8.59677456901E-05, 0.0001349438, 0.0005595744, 0.0007570001, 0.0051125614, 0.0121449521, 0.0020492775, 0.2836033106, 4.47395541414E-05, 0.9897773862, 0.0014707362, 0.0002955693, 5.81857821089E-05, 0.0023778181, 0.0059755598, 0.0043718363, 0.0447205044, 0.0691791251, 0.9779514074, 0.1287561953, 0.0257975496, 0.8303862214, 0.0007974264",Clean clothes/Shoes/shoes736.jpg
bottlenecks/Clean clothes/Shoes/shoes1039.jpg.txt,"0.678260386, 0.1045168266, 0.0332974382, 0.019589426, 0.0919145793, 0.0155959446, 0.0143479034, 0.0014246615, 0.0070195026, 0.0098931678, 0.0013465867, 0.005525298, 0.0062468899, 0.0001788946, 0.0052548056, 0.0055876733, 0.2249411941, 0.0679225251, 0.1576690972, 0.0536894985, 0.0633431897, 0.0204238221, 0.1859672368, 0.0282080267, 0.0230305269, 0.0021400328, 0.0005237669, 0.0123704504, 0.003304916, 0.000191741, 0.0070610484, 0.0050209165, 0.1441919953, 0.002922378, 0.0024057587, 0.8971768618, 0.0770162046, 0.0042268168, 0.0032479477, 0.013004032, 0.0328366384, 0.0776098073, 0.6810397506, 0.0262087658, 0.4663333595, 0.0548803881, 0.2493583113, 0.0012440651",Clean clothes/Shoes/shoes1039.jpg
bottlenecks/Clean clothes/Shoes/shoes1824.jpg.txt,"0.0027214112, 0.0015218179, 0.4390150309, 0.0040363232, 0.3931009173, 0.0250808727, 0.0253207572, 0.0259354711, 0.0253350753, 0.0460027643, 0.0031511276, 0.0007572958, 0.0017529452, 0.0031591388, 0.0001757867, 0.0029331513, 0.496953398, 0.0034503508, 0.0916596353, 0.0089394776, 0.0775611475, 0.0500313602, 0.064631708, 0.0032242895, 0.0032515835, 0.000688528, 0.0064871679, 0.0221870691, 0.0038060606, 0.0239013992, 2.10938433156E-05, 0.0079045324, 0.1353011131, 7.87140652392E-06, 8.80811567185E-05, 0.1904280037, 0.8093187809, 5.23170674569E-05, 6.73127797199E-05, 3.76091120415E-05, 0.0255144276, 0.0110863298, 0.9781669378, 0.0599164665, 0.0480418913, 0.0258019865, 0.0528392866, 0.0001406517",Clean clothes/Shoes/shoes1824.jpg
bottlenecks/Clean clothes/Shoes/shoes1500.jpg.txt,"0.0160261113, 0.0067501469, 0.4347363412, 0.0070754974, 0.1748265624, 0.0891693756, 0.0637895763, 0.0400164016, 0.0222792309, 0.1055579484, 0.0107787857, 0.0033262291, 0.0024363645, 0.0091465907, 0.0006546058, 0.013430167, 0.4043139815, 0.0237200465, 0.0445876718, 0.0130509725, 0.3256303072, 0.0202417765, 0.0657088682, 0.0016836273, 0.0023430511, 0.000488979, 0.0024607102, 0.0330407247, 0.003049619, 0.0021702957, 0.0002226621, 0.0075601749, 0.0497265235, 0.000065054, 0.0004133569, 0.6314995289, 0.3668504357, 0.0004747108, 0.0003551313, 0.000341758, 0.0348181687, 0.0220603924, 0.9171323776, 0.0441469587, 0.0336937644, 0.0534142703, 0.2418043613, 0.0003917883",Clean clothes/Shoes/shoes1500.jpg
bottlenecks/Clean clothes/Shoes/shoes1353.jpg.txt,"0.6220750213, 0.2349295169, 0.0181449745, 0.0260523651, 0.0515132956, 0.0051358743, 0.0145733282, 0.0004017086, 0.0082532987, 0.0043093939, 0.0028812131, 0.0022822525, 0.0031083911, 0.0003518274, 0.0043202867, 0.001667103, 0.2150848359, 0.0481056832, 0.0702086166, 0.0662556738, 0.0526643172, 0.0135412011, 0.0183515549, 0.0009149563, 0.0075032809, 0.0018505128, 0.0004347939, 0.0051209084, 0.0013007809, 3.08623421006E-05, 0.0027675768, 0.0074745845, 0.4883898795, 0.0019120659, 0.0093914699, 0.8797579408, 0.0479188003, 0.0079960674, 0.0144596342, 0.0385640264, 0.0327744558, 0.0677724704, 0.4135398865, 0.1521691531, 0.7734876871, 0.1087116897, 0.154218629, 0.0011371251",Clean clothes/Shoes/shoes1353.jpg
bottlenecks/Clean clothes/Shoes/shoes404.jpg.txt,"0.0230410043, 0.0137904584, 0.2560018301, 0.3691085875, 0.0532976687, 0.0036234255, 0.0293379165, 0.0016281981, 0.0139647815, 0.0837346911, 0.0019785126, 0.0456145592, 0.0690634325, 0.002973648, 0.015460073, 0.0173811615, 0.475048244, 0.0008433715, 0.1466744244, 0.1478262693, 0.0482367463, 0.017652737, 0.0608554184, 0.0072222678, 0.0028964148, 0.0004927719, 0.0005311306, 0.0020045007, 0.0064586042, 0.0002724726, 7.23045086488E-05, 0.0040788441, 0.0788335055, 0.0488632545, 0.0217545275, 0.689527452, 0.2019138634, 0.0092897834, 0.0052548856, 0.0233962666, 0.1022127792, 0.0223644562, 0.6051534414, 0.2356436849, 0.1101416126, 0.1384133399, 0.3380447626, 0.0012298011",Clean clothes/Shoes/shoes404.jpg
bottlenecks/Clean clothes/Shoes/shoes1704.jpg.txt,"0.0001629619, 0.0009907368, 0.6629862785, 0.0035335836, 0.3146079183, 0.00020938, 0.009906075, 0.0002229177, 0.0003818032, 0.0044970298, 0.0002809999, 0.0002677797, 0.0018662794, 2.12707309402E-05, 3.95955867134E-05, 2.5495150112E-05, 0.1498848498, 0.0014892152, 0.1089186221, 0.1354656368, 0.0161910076, 0.0012739985, 0.0182230752, 1.11094050226E-05, 0.0016983699, 0.000125065, 0.0001601208, 0.0020974721, 0.0044920985, 8.28553384054E-05, 0.0002987655, 0.0011588678, 0.5584288836, 0.0276201889, 0.3621905446, 0.2342969179, 0.0646110922, 0.0007557566, 0.1940716356, 0.1164538339, 0.0320797861, 0.0089988522, 0.0246566311, 0.7263913751, 0.4917527735, 0.0355789103, 0.1949160248, 0.0005358962",Clean clothes/Shoes/shoes1704.jpg
bottlenecks/Clean clothes/Shoes/shoes964.jpg.txt,"0.004058429, 0.0034941551, 0.2322657257, 0.0026814197, 0.2022652775, 0.0539670736, 0.4473009109, 0.0027812773, 0.0122169424, 0.0313300118, 0.0028215419, 0.0015363641, 0.0014880425, 0.0005341924, 0.0003667751, 0.0008918163, 0.7136056423, 0.0120667377, 0.0100370795, 0.0303426292, 0.0188510586, 0.0147547098, 0.005751472, 0.0005077907, 0.0010266589, 0.0002297961, 0.0010214741, 0.0023687023, 0.0018024785, 0.0002692865, 0.0030170525, 0.0044205543, 0.1799267977, 0.0007246373, 0.0020355631, 0.9710943103, 0.0172269661, 0.0003645254, 0.0014212193, 0.007132736, 0.0387800597, 0.0864742175, 0.6241292357, 0.149080947, 0.1662997454, 0.172947064, 0.4515093267, 0.0014864227",Clean clothes/Shoes/shoes964.jpg
