,bottleneck_dir,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-secondary-color-none,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber,dir
2662,bottlenecks/Unlabelled Clothes/Shoes/shoes2693.jpg.txt,0.00209149,3.5753797419602E-05,0.0644895881,0.062795341,0.8400113583,0.000917206,0.0064650117,5.12355654791463E-05,0.0001369081,0.0019284142,0.0002191893,0.0002037269,0.0199880078,0.0004517032,6.63649461785099E-06,0.0002085371,0.366315037,1.43359311550739E-05,0.0228667837,0.0188225228,0.0023250605,0.0018117219,0.0953161791,7.4602612585295E-05,9.95104273897596E-05,0.0004784374,0.0001387895,0.000195956,0.0005404855,3.15949392870607E-07,4.79300439337749E-08,0.000192219,0.4908079505,0.7395950556,0.0025891066,0.1445275247,0.0341081917,0.0147047248,0.0192203876,0.0452549048,0.0657282695,0.0044642985,0.1653098017,0.0119715231,0.0247280374,0.1184129193,0.5822351575,0.0060264175,Unlabelled Clothes/Shoes/shoes2693.jpg
2663,bottlenecks/Unlabelled Clothes/Shoes/shoes321.jpg.txt,0.0352325812,0.0224903058,0.4582879841,0.1336194873,0.2548742592,0.001882206,0.0176731907,0.0002318632,0.0014468498,0.038738206,0.0038389217,0.0039668172,0.0193452463,0.0057142763,0.0005342996,0.0021235445,0.0469966196,0.0002446146,0.0043106717,0.033679761,0.0025808234,0.0025162036,0.0031015058,0.0001978578,0.0004089789,0.002469379,0.000079548,8.19241540739313E-05,0.0005551823,2.87316870526411E-05,3.22430946653185E-06,0.0008044752,0.9019405246,0.191713959,0.0244412869,0.2287763357,0.0300263334,0.0225635953,0.2782066166,0.224271968,0.0064728698,0.0114496863,0.0219359118,0.1601834446,0.9074457288,0.0245758425,0.1572163105,0.0053695752,Unlabelled Clothes/Shoes/shoes321.jpg
2664,bottlenecks/Unlabelled Clothes/Shoes/shoes899.jpg.txt,0.0085247746,0.0030314762,0.4604487419,0.037963625,0.302128464,0.0074397777,0.0533248335,0.0048883618,0.0058010165,0.0848280862,0.002402324,0.0026175296,0.0118769454,0.0042808377,0.0035671415,0.0068761245,0.4124028087,0.0146961855,0.0952220187,0.1873398125,0.0286560096,0.0088163763,0.019377498,0.0011434103,0.0023328005,0.0001831239,0.0007506367,0.0008570807,0.0032164552,0.0013555123,1.47744221976609E-05,0.0039310879,0.2197044045,0.0243632197,0.1202113181,0.455918014,0.3344626725,0.0029622873,0.0097377682,0.0523446091,0.0230486114,0.0483505167,0.1997558177,0.4369025826,0.1991793364,0.0122560449,0.2116117477,0.0038470642,Unlabelled Clothes/Shoes/shoes899.jpg
2665,bottlenecks/Unlabelled Clothes/Shoes/shoes350.jpg.txt,0.0051427651,0.0004057173,0.4292168021,0.0051790881,0.3967931867,0.005898369,0.1214138567,0.0021199537,0.0113362679,0.0002917161,0.0010182849,0.0124863954,0.0046147434,9.78111638687551E-05,0.0004768554,0.0035081799,0.786477685,2.15188247238984E-05,0.0509627759,0.0024903151,0.0302932188,0.0224926881,0.0828622431,0.0004412379,0.000965373,1.60601157404017E-05,3.42556668329053E-05,0.0005379537,0.0007195116,7.11442623924086E-07,1.40985667584914E-08,0.0001169737,0.0215674415,0.00254575,0.0012044451,0.1227476001,0.8676505685,0.0038497441,0.000169163,0.0018327156,0.133507207,0.0015379068,0.7170189619,0.1547817439,0.0030316031,0.166759342,0.1885124296,0.01217735,Unlabelled Clothes/Shoes/shoes350.jpg
2666,bottlenecks/Unlabelled Clothes/Shoes/shoes1542.jpg.txt,0.0008216097,0.0003561375,0.0207875986,0.9407404661,0.0033735184,0.0003423275,0.0021531307,4.18695744883735E-05,0.0001136385,0.0015621275,0.0005641525,0.0034598731,0.0249476694,6.77213829476386E-05,0.0001835077,0.0004847352,0.1012101844,0.0044883061,0.1549960077,0.4270187914,0.0026427521,0.0041294168,0.0118724033,0.0003217602,7.97166067059152E-05,0.000160152,5.95004639762919E-05,0.0001259622,0.0014108267,0.0001802349,0.0002930353,0.0010642747,0.2899467349,0.3345373571,0.0443636589,0.0060487431,0.0018423285,0.0012127294,0.3662101626,0.2457849532,0.0136742853,0.0200767778,0.0099651832,0.2745753527,0.5786587596,0.0077974657,0.4298648536,0.0010220815,Unlabelled Clothes/Shoes/shoes1542.jpg
2667,bottlenecks/Unlabelled Clothes/Shoes/shoes2703.jpg.txt,0.0007958313,0.0023421596,0.0173410922,0.9488104582,0.0026771589,8.85188419488259E-05,0.0012069605,0.00034565,0.0003726438,0.0043230173,0.0005883715,0.0036914276,0.0148263369,0.0003819631,0.002004182,0.0002041637,0.0451242924,0.0062559051,0.101707615,0.2994354665,0.0040160143,0.0023131745,0.0056284894,0.0002395245,0.0002778624,0.0020780487,0.000083655,6.55344701954164E-05,0.0063379654,0.0003806351,2.44723087234888E-05,0.0016534887,0.5243778229,0.4165992439,0.0621590465,0.0253968239,0.0031078144,0.0014685799,0.4182358682,0.0730326176,0.0176692661,0.0184072908,0.0233212244,0.328601867,0.7678642869,0.0164231081,0.3820140362,0.0013836569,Unlabelled Clothes/Shoes/shoes2703.jpg
2668,bottlenecks/Unlabelled Clothes/Shoes/shoes2285.jpg.txt,0.0001127722,0.0005661559,0.0414572172,0.939801693,0.0021000991,0.0001062153,0.0006625355,7.73173233028501E-05,0.0001333707,0.0009583819,0.0002671216,0.0021715709,0.0098133339,0.000242364,0.0013793744,0.0001504763,0.0592142828,0.0050135553,0.1635487974,0.092381984,0.0086150272,0.0030002755,0.0117923319,0.0002914708,5.76625279791188E-05,0.0004118337,0.0001124988,0.000098036,0.0042706472,0.0010011584,0.0002011242,0.0015062197,0.6484830976,0.4722681344,0.0171912778,0.006076037,0.003004442,0.002603753,0.3259843588,0.1728719771,0.013384019,0.0171735454,0.0218195338,0.4514292777,0.8687902689,0.0162447225,0.4337780476,0.0021252432,Unlabelled Clothes/Shoes/shoes2285.jpg
2669,bottlenecks/Unlabelled Clothes/Shoes/shoes1804.jpg.txt,7.66551529522985E-05,3.83003716706298E-05,0.8764752746,0.0429739095,0.0571864136,0.0002116914,0.0090842741,0.0002675147,8.91473828232847E-05,0.0006787214,0.0003798784,0.0004457918,0.0117269354,6.81610763422213E-05,2.35644874919672E-05,0.0002736871,0.295107007,0.0004502627,0.0457748882,0.0219083577,0.0127829602,0.0012671762,0.0112207588,0.00005774,9.66996958595701E-05,4.21959266532213E-05,6.31492439424619E-05,0.0001530827,0.0065627391,0.0001157238,5.28894452145323E-06,0.0009692253,0.6034226418,0.8004048467,0.0052368026,0.0059970361,0.0027188598,0.0008274824,0.1684860736,0.0163287967,0.0227803178,0.0029276016,0.0302582234,0.1939788461,0.686123848,0.0202018917,0.1970394701,0.0030078143,Unlabelled Clothes/Shoes/shoes1804.jpg
2670,bottlenecks/Unlabelled Clothes/Shoes/shoes746.jpg.txt,0.0301700439,0.000141263,0.6086391807,0.0583488271,0.2109644562,0.0020026192,0.062590152,0.0002623831,0.0031078523,0.0027949153,0.0055385102,0.0007267761,0.0103607578,0.0032522785,1.04655700852163E-05,0.0010894331,0.5796640515,5.91572788835038E-05,0.01989769,0.0045509203,0.0125036873,0.0019135572,0.0288895536,1.54965764522785E-05,0.0005166546,8.45922204462113E-06,1.95171196537558E-05,0.0003327024,3.32512609020341E-05,0.000000044,1.57089963259693E-09,0.0006997476,0.3508955538,0.634744823,0.0232434645,0.2527962029,0.0303552337,0.0090580871,0.0150817987,0.0347204208,0.0317654572,0.0016956102,0.2786360085,0.0618684404,0.1135918349,0.074137412,0.105850786,0.019336395,Unlabelled Clothes/Shoes/shoes746.jpg
2671,bottlenecks/Unlabelled Clothes/Shoes/shoes98.jpg.txt,0.0002622612,9.26883512875065E-05,0.8497430086,0.0035625147,0.0337490626,0.0182530638,0.0122169182,0.008509635,0.0084738722,0.0403549969,0.0005928144,0.0094891554,0.0054001613,0.0060363989,0.0011304338,0.0021329564,0.9162625074,0.0002352126,0.0075923316,0.0051041162,0.0293831192,0.0049542761,0.0094236685,0.002738311,6.02046784479171E-05,0.000013931,0.0002084754,0.0008242414,0.0033750916,0.0006744047,1.3698710290555E-06,0.0006288431,0.0185197368,0.0027261823,0.0029655218,0.1095971987,0.8812146187,0.000225874,0.0004401829,0.0028303994,0.0256879032,0.0302877836,0.8531792164,0.3378192782,0.0084476722,0.029330913,0.4689151645,0.0004069168,Unlabelled Clothes/Shoes/shoes98.jpg
2672,bottlenecks/Unlabelled Clothes/Shoes/shoes1322.jpg.txt,0.0024753916,0.0010926492,0.1098229066,0.7843997478,0.0730530024,0.0007760433,0.0029237729,0.0003399014,0.0015438191,0.0037528421,0.0022363693,0.0012184775,0.0153862964,0.000489507,0.000357167,0.0001321669,0.2589973509,0.0007121858,0.3014443815,0.0484493934,0.0015159154,0.0018806914,0.003813056,4.70206723548472E-05,0.0004379118,0.0017316722,0.0002602193,6.98968142387457E-05,0.0014081739,1.08597432699753E-05,2.29708319920974E-07,0.0014813467,0.3777396083,0.9445385933,0.0005386879,0.0085012484,0.0043136869,0.0025578935,0.0081285471,0.0314213,0.0062201843,0.0103946635,0.0334195234,0.0804487094,0.1760484874,0.0487164631,0.4669056535,0.013554859,Unlabelled Clothes/Shoes/shoes1322.jpg
2673,bottlenecks/Unlabelled Clothes/Shoes/shoes3143.jpg.txt,0.721339941,0.011596377,0.0813886449,0.061867401,0.0837501809,0.0041586501,0.0222497694,0.0003300389,0.0013832051,0.0034465699,0.0029934042,0.0012687291,0.0006245669,0.0011689975,0.0007270629,0.0017064234,0.1524327993,0.0007504261,0.0152831478,0.1126194596,0.048782818,0.0083229905,0.0732376799,0.0002127969,0.0031923116,0.000277536,0.0001127343,0.0002916096,5.93788281548768E-05,1.22769079098362E-05,1.06228071672376E-06,0.0013652111,0.5830458403,0.0003303718,0.0411985442,0.9192039967,0.0141402893,0.0055367909,0.0033470108,0.0162429251,0.027464278,0.0166010857,0.204349488,0.4879288673,0.5875970721,0.1575101912,0.1152344495,0.0028119669,Unlabelled Clothes/Shoes/shoes3143.jpg
2674,bottlenecks/Unlabelled Clothes/Shoes/shoes1296.jpg.txt,0.0009331084,3.6766410630662E-05,0.7049279213,0.1963822544,0.0377717912,0.0018434408,0.0120148547,0.0002030758,0.0002041205,0.0012608696,0.0007422551,0.0036289329,0.0387468971,0.0007041582,4.22202465415467E-05,0.0005573342,0.0571553968,0.0002296687,0.0420488715,0.0071516833,0.0009251934,0.0008739879,0.006932972,0.000008027,2.50604425673373E-05,8.87457863427699E-05,2.5980596547015E-05,8.82535678101704E-05,0.0032100028,2.22062408283819E-05,7.45310899219476E-07,0.0002246698,0.8809885383,0.5952095389,0.0019106721,0.0039796256,0.0010751606,0.0015226154,0.3707328141,0.0255695377,0.0114771947,0.0019192228,0.0272990372,0.2101419568,0.8653054237,0.0186928585,0.1844927967,0.0032932907,Unlabelled Clothes/Shoes/shoes1296.jpg
2675,bottlenecks/Unlabelled Clothes/Shoes/shoes1905.jpg.txt,0.3062497675,0.0001875994,0.4707943499,0.094079636,0.0377366468,1.01729447123944E-05,0.0024900434,7.96225140220486E-06,0.0008201427,0.0002696758,0.0057183406,0.0005418409,0.0806903765,4.28257735620718E-05,1.69090562849306E-05,0.0003436967,0.2566196322,2.26369102165336E-05,0.1114702821,0.1333080381,0.001823062,0.0064648194,0.0038083158,7.05036436556839E-05,0.0004097964,0.0000813,0.000075376,0.0003021696,0.0001250035,9.92191431237188E-08,3.22665449914439E-09,0.0008742485,0.4845446646,0.0142605379,0.0162983369,0.0026647425,0.001432178,0.5121810436,0.4385138154,0.0146493567,0.002277243,0.000169817,0.0022084867,0.4265922308,0.8576139808,0.0615088195,0.0062559065,0.3581250906,Unlabelled Clothes/Shoes/shoes1905.jpg
2676,bottlenecks/Unlabelled Clothes/Shoes/shoes2768.jpg.txt,0.0007929866,0.0002829967,0.3241383731,0.5778635144,0.0081331525,0.0004430022,0.0021607631,0.0002490318,0.0002981825,0.0016259395,0.0003504513,0.0072541414,0.0746715218,0.0006779062,0.0001831944,0.0008748446,0.0225457195,0.0005077083,0.0661445409,0.0630270466,0.001725564,0.001982294,0.0059807575,9.20017628232017E-05,2.4828930691001E-05,0.0001420289,2.57092578976881E-05,0.0001251913,0.0025024624,0.0003461212,3.554633440217E-05,0.0005930453,0.8341994882,0.3284015357,0.016320277,0.011063857,0.0026506183,0.000144113,0.6117163897,0.0297033079,0.0153226573,0.0088600796,0.0189078655,0.3273934424,0.967690289,0.0072364421,0.0602073334,0.0003789725,Unlabelled Clothes/Shoes/shoes2768.jpg
2677,bottlenecks/Unlabelled Clothes/Shoes/shoes835.jpg.txt,0.0049733524,0.0039418018,0.7090339661,0.1359052062,0.0954575688,0.001827396,0.0059365267,0.0010153793,0.0012736876,0.0302558001,0.002524758,0.0006451897,0.0030712255,0.0025409127,0.0011595265,0.0004376924,0.0223112963,0.0064345798,0.0298264064,0.1468369961,0.0105157644,0.0024404433,0.0028299233,0.000108969,0.0005536395,0.000513236,0.0004363783,9.93181383819319E-05,0.0008927823,0.0020502927,9.38147713895887E-05,0.0020703864,0.7719857693,0.0467696376,0.3322796226,0.124945797,0.0557957329,0.0010262626,0.1710761636,0.2681068182,0.0344007313,0.064094618,0.0840090141,0.7433540821,0.8230144978,0.0262075383,0.2457258254,0.0010808922,Unlabelled Clothes/Shoes/shoes835.jpg
2678,bottlenecks/Unlabelled Clothes/Shoes/shoes1574.jpg.txt,0.0004586583,0.0001323062,0.4705714881,0.012880397,0.2590104043,0.0488906428,0.0190551188,0.0122394804,0.0139253698,0.0500945225,0.000727766,0.0138010336,0.0060338066,0.0210208483,0.0070731877,0.0640849397,0.5467594266,0.0086038979,0.0656710863,0.0086100055,0.233539328,0.0191469938,0.02715398,0.030453112,0.0006512603,1.89934198715491E-05,0.0005532875,0.0106330328,0.0312007237,0.0070257131,0.0009769355,0.001590722,0.0074115302,0.0003242827,0.0258583762,0.3482616246,0.6235764623,0.0001203949,0.0009847442,0.0008741519,0.0480962098,0.0418851562,0.8535118699,0.1918196082,0.0359294638,0.0073292311,0.3087766767,0.0003809947,Unlabelled Clothes/Shoes/shoes1574.jpg
2679,bottlenecks/Unlabelled Clothes/Shoes/shoes2271.jpg.txt,0.0031690395,0.0002367242,0.1313195676,0.8179970384,0.0138603766,0.0002646325,0.000709351,2.20509482460329E-05,0.0006044683,0.0003424829,0.0005678877,0.0001634984,0.0282857977,0.0024235025,1.04147302408819E-05,0.000023107,0.0059385807,1.28771080198931E-06,0.0279485416,0.0108551234,0.0022043996,0.0003514693,0.014430359,1.16821479423379E-06,0.0001289865,4.10025677410886E-05,3.54069288732717E-06,1.6531121218577E-05,2.34092367463745E-05,1.33049651296346E-08,5.24439491833562E-10,0.0004187352,0.9376367927,0.807118535,0.016787922,0.0049474658,0.0009342607,0.0027262119,0.1432489604,0.0242366567,0.0411482342,0.0003756296,0.0168695319,0.1048975959,0.7161403894,0.0243726559,0.0887389556,0.0134407235,Unlabelled Clothes/Shoes/shoes2271.jpg
2680,bottlenecks/Unlabelled Clothes/Shoes/shoes2290.jpg.txt,0.0010518829,0.0002272192,0.5516554713,0.3837431073,0.0355359241,0.0005786631,0.0065613743,0.0001304279,0.000224426,0.0028592879,0.0010594253,0.0029146858,0.0124418642,0.0004944392,4.03586636821274E-05,0.0004813848,0.0238044057,0.0001498581,0.0403285995,0.0130592724,0.0030347346,0.0012886286,0.0030919285,1.84518521564314E-05,4.6359644329641E-05,5.69698022445664E-05,0.0001047929,0.0002379306,0.0009527802,4.82665745948907E-05,1.40351187383203E-06,0.00047801,0.9132975936,0.1104211882,0.0140458299,0.0051170522,0.0013915036,0.0005864262,0.8483735919,0.0200644042,0.0195031352,0.011446733,0.0179192908,0.4602654278,0.8355504274,0.0159790982,0.1681318879,0.0012249297,Unlabelled Clothes/Shoes/shoes2290.jpg
2681,bottlenecks/Unlabelled Clothes/Shoes/shoes2837.jpg.txt,0.0011111434,2.76108057732927E-05,0.6141021252,0.0276006833,0.3032628,0.0115036312,0.0090476898,9.58521050051786E-05,0.0003586826,0.0096507678,0.0003755343,0.0026150059,0.015179283,0.0047295773,0.0002801267,5.94011617067736E-05,0.9096174836,6.41744600216043E-06,0.0073965974,0.026141962,0.0010008632,0.0004319364,0.0192599054,1.07083733382751E-05,3.26390618283767E-05,4.96276297781151E-05,3.45989465131424E-05,4.82464747619815E-05,3.66835120075848E-05,5.16425700425316E-07,0.000000008,0.000315605,0.0356161445,0.3995074332,0.0026220006,0.219113633,0.318464011,0.0035760368,0.0105923302,0.046124585,0.0074134348,0.0057259449,0.356452167,0.0262941867,0.0031368867,0.2738495767,0.1604331732,0.0006330971,Unlabelled Clothes/Shoes/shoes2837.jpg
2682,bottlenecks/Unlabelled Clothes/Shoes/shoes2382.jpg.txt,0.058564011,9.70065684668953E-06,0.2999173403,0.5624645352,0.0320194475,0.0007413533,0.020872632,1.47112368722446E-05,0.0006390127,0.0007347857,0.0016888424,0.0028365783,0.0186191313,0.000704432,2.71247645287076E-05,0.0001463571,0.3045517206,2.7220812626183E-05,0.1948473006,0.0067473236,0.0018321241,0.0055198586,0.345597744,0.000018771,0.0065084188,0.0001021078,0.0001184468,0.0027038979,1.15882339741802E-05,1.12100142501959E-08,2.80125450613511E-10,0.0018199757,0.1295935363,0.063960284,0.0014155761,0.0077814162,0.0044439938,0.8891170621,0.0099896593,0.0232919119,0.1189198494,0.0005548482,0.1403597891,0.379447341,0.1599661857,0.164580673,0.0242304672,0.9342549443,Unlabelled Clothes/Shoes/shoes2382.jpg
2683,bottlenecks/Unlabelled Clothes/Shoes/shoes1833.jpg.txt,0.0024933086,0.0001979034,0.1857625544,0.7188958526,0.0578428619,0.0001178018,0.005643114,0.0003270381,0.0004032948,0.0037575006,0.000415775,0.0008239976,0.0227734894,0.0001220959,4.64755466964562E-05,0.0003770191,0.0539348833,0.0004520466,0.1014289111,0.0146295996,0.0074186376,0.001682083,0.0110639418,6.8090324930381E-05,0.0001885762,0.0002341379,2.40589033637661E-05,9.66498773777857E-05,0.0018692049,6.9046695898578E-06,0.00000066,0.000666605,0.8062349558,0.3783268332,0.018609127,0.0646189526,0.0121020703,0.004532699,0.5010401011,0.0207702126,0.046698004,0.008882124,0.016386969,0.4069755673,0.9027950168,0.0228238869,0.1349977553,0.0006850485,Unlabelled Clothes/Shoes/shoes1833.jpg
2684,bottlenecks/Unlabelled Clothes/Shoes/shoes2088.jpg.txt,0.0049495124,2.38887605519267E-05,0.2487897724,0.3726377487,0.2388429493,0.0010762642,0.0232855231,0.0006023444,0.0003003311,0.022601163,0.0003152234,0.0002718982,0.0858051702,0.0002521174,1.09677275759168E-05,0.0002351178,0.1387255341,0.000269715,0.18242459,0.5794115663,0.0041547422,0.0026110236,0.0295262672,0.000053115,0.0001232987,5.13640588906128E-05,0.0001002638,0.0004794385,0.0016353452,5.34033688381896E-06,5.64875847430812E-07,0.0004022396,0.0600255542,0.6929457784,0.02044392,0.0721059293,0.0129814195,0.0022353558,0.0389587805,0.1603289545,0.012721546,0.0079560578,0.0509685576,0.1348811239,0.0792688429,0.0252704863,0.4157927036,0.0010519045,Unlabelled Clothes/Shoes/shoes2088.jpg
2685,bottlenecks/Unlabelled Clothes/Shoes/shoes100.jpg.txt,0.0094137052,0.0005537579,0.2703891695,0.2610357702,0.3637432158,0.0140847787,0.0456201397,0.0007855452,0.0008244495,0.023279665,0.0022362983,0.0008155025,0.0031836992,0.0018016582,0.0002005974,0.0020320429,0.0657835975,0.0056147808,0.0336052813,0.6375706792,0.0055733817,0.0073006363,0.0113255614,9.94248912320472E-05,0.0002413388,0.000157016,0.000239116,0.0002063962,0.0024511833,0.0002809798,3.17322846967727E-05,0.0021959818,0.2273229063,0.0718550682,0.3287293613,0.0718454793,0.022338815,0.0017634621,0.0604963265,0.4429715574,0.0221504346,0.0706370473,0.0364832953,0.6577706933,0.4559860826,0.0239485186,0.4249538779,0.0018609317,Unlabelled Clothes/Shoes/shoes100.jpg
2686,bottlenecks/Unlabelled Clothes/Shoes/shoes735.jpg.txt,0.0048010815,0.0001467033,0.9500681758,0.0004171998,0.0390511975,0.000552355,0.0039671659,1.25342321553035E-05,0.000630666,1.38638260978041E-05,0.0001218752,2.32900802075164E-05,1.50395435412065E-05,0.0001651753,2.50356129072316E-06,0.000011259,0.2264639288,1.95773145605926E-06,0.119966507,0.0031792843,0.0028511002,0.0605906844,0.0180709884,2.1329398805392E-05,0.0007051138,9.95142090687295E-06,0.0003264668,1.57601043611066E-05,5.39177517566714E-06,0.000000044,6.26146356985657E-11,0.0001258665,0.5676655769,0.0018349405,0.0206318162,0.6336452961,0.2914707959,0.0303690974,0.017525021,0.0045229057,0.1289029866,0.0015142679,0.5069425702,0.3930553198,0.0746267438,0.1948396713,0.0166889131,0.0124832857,Unlabelled Clothes/Shoes/shoes735.jpg
2687,bottlenecks/Unlabelled Clothes/Shoes/shoes410.jpg.txt,0.0006975118,0.0013641453,0.110525541,0.8549138308,0.0056141494,0.0001642865,0.0016334071,9.81705088634044E-05,0.0002261451,0.0028073422,0.000503771,0.0022387442,0.0172643475,0.0011609457,0.0003648726,0.0004228485,0.0175621733,0.0023585495,0.0254495367,0.1158914194,0.0018414805,0.0009453351,0.0014607724,6.40292928437702E-05,4.74853404739406E-05,0.0008196206,4.65947850898374E-05,1.85337721632095E-05,0.0032079592,0.0001858091,5.82630673306994E-06,0.000716138,0.8293786645,0.5627592206,0.0028210869,0.0035243465,0.0019224954,0.0010457122,0.3697504401,0.058176659,0.0055383863,0.0071621952,0.0070640664,0.0981600881,0.9834582806,0.0088386619,0.1428889334,0.0026569206,Unlabelled Clothes/Shoes/shoes410.jpg
2688,bottlenecks/Unlabelled Clothes/Shoes/shoes1935.jpg.txt,0.0060433056,0.011126657,0.0076773753,0.0783734769,0.0167131275,0.0166172814,0.0076416731,0.0079242624,0.0352196954,0.0799710155,0.0025866295,0.080197297,0.0085003972,0.0134974523,0.015517097,0.61239326,0.4475485682,0.0036634076,0.0576057322,0.0306053348,0.1157461852,0.1227913499,0.0214777365,0.1306230724,0.0106702866,0.0006351675,0.0011539242,0.037266504,0.0079466207,0.0015050963,0.0001489629,0.0031069033,0.0075052269,0.0001817738,0.0100792581,0.5566791892,0.4256633818,0.0056363954,0.0001986058,0.0015613509,0.0288142748,0.3373378217,0.9363644123,0.3899819255,0.0363628939,0.065378271,0.5924066305,0.0177524723,Unlabelled Clothes/Shoes/shoes1935.jpg
2689,bottlenecks/Unlabelled Clothes/Shoes/shoes1984.jpg.txt,0.001581517,0.0004814454,0.3978757262,0.4481191337,0.0582437739,0.003598792,0.0170928575,0.0013593022,0.0017971989,0.0185673255,0.0005762934,0.0037226437,0.0411636494,0.0038467753,0.0008889982,0.0010846013,0.1147660986,0.0028989755,0.0477189831,0.1025109813,0.004535608,0.0050844867,0.0062928633,0.0003506418,8.94122422323562E-05,0.0005003158,0.0003032669,0.000238194,0.0085221799,0.0071616177,8.21577996248379E-05,0.0027496933,0.6961945295,0.4618342817,0.0687030926,0.0993513688,0.1040476412,0.0005381348,0.1808696091,0.0846559331,0.0111982087,0.0355207995,0.095391199,0.3874691427,0.7098790407,0.0194818489,0.2193106562,0.0003185454,Unlabelled Clothes/Shoes/shoes1984.jpg
